"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop"
"DF1",1.8,6,23,8,213,112,79,65,159,665,1383,0.480838756326826,0.480838756326826
"DF1",1.8,0,7,0,49,42,15,20,36,169,475,0.355789473684211,0.355789473684211
"DF1",1.8,1,3,0,13,14,8,14,14,67,317,0.211356466876972,0.211356466876972
"DF1",1.8,5,18,4,616,184,23,103,34,987,1750,0.564,0.564
"DF1",1.8,1,1,1,20,20,5,43,31,122,561,0.2174688057041,0.2174688057041
"DF1",1.8,10,39,19,1878,471,105,266,174,2962,5442,0.544285189268651,0.544285189268651
"DF1",1.8,2,17,7,897,197,48,266,343,1777,8279,0.214639449208842,0.214639449208842
"DF1",1.8,2,3,0,24,38,11,22,16,116,618,0.187702265372168,0.187702265372168
"DF1",1.8,3,2,0,67,14,7,14,40,147,484,0.303719008264463,0.303719008264463
"DF1",1.8,0,4,0,21,19,3,16,17,80,262,0.305343511450382,0.305343511450382
"DF1",1.8,9,15,9,565,286,2,245,143,1274,2382,0.534844668345928,0.534844668345928
"DF1",1.8,7,11,2,93,31,15,48,42,249,855,0.291228070175439,0.291228070175439
"DF1",1.8,8,22,2,383,199,25,117,47,803,1862,0.4312567132116,0.4312567132116
"DF1",1.8,0,8,0,26,36,6,13,43,132,2112,0.0625,0.0625
"DF1",1.8,1,5,3,111,29,13,40,28,230,908,0.253303964757709,0.253303964757709
"DF1",1.8,0,1,0,3,4,0,1,3,12,806,0.0148883374689826,0.0148883374689826
"DF1",1.8,2,6,5,61,60,8,32,42,216,634,0.340694006309148,0.340694006309148
"DF1",1.8,0,1,0,37,5,46,2,2,93,373,0.249329758713137,0.249329758713137
"DF1",1.8,2,10,3,38,36,7,23,24,143,523,0.273422562141491,0.273422562141491
"DF1",1.8,0,2,2,58,53,7,43,58,223,731,0.305061559507524,0.305061559507524
"DF1",1.8,4,15,0,128,24,30,36,65,302,2046,0.147605083088954,0.147605083088954
"DF1",1.8,2,1,2,37,22,24,26,43,157,521,0.301343570057582,0.301343570057582
"DF1",1.8,0,0,0,4,1,0,1,5,11,609,0.0180623973727422,0.0180623973727422
"DF1",1.8,2,3,2,45,25,10,27,34,148,442,0.334841628959276,0.334841628959276
"DF1",1.8,12,12,11,168,149,40,144,85,621,1616,0.384282178217822,0.384282178217822
"DF1",1.8,2,0,0,29,31,11,21,13,107,310,0.345161290322581,0.345161290322581
"DF1",1.8,6,14,3,176,92,43,65,124,523,2593,0.201696876205168,0.201696876205168
"DF1",1.8,0,4,2,85,55,7,32,58,243,541,0.44916820702403,0.44916820702403
"DF1",1.8,0,3,0,124,10,10,1,25,173,437,0.395881006864989,0.395881006864989
"DF1",1.8,0,10,2,106,45,46,34,70,313,1604,0.195137157107232,0.195137157107232
"DF1",1.8,3,3,8,26,16,6,19,27,108,412,0.262135922330097,0.262135922330097
"DF1",1.8,1,1,0,38,49,10,21,37,157,409,0.383863080684597,0.383863080684597
"DF1",1.8,4,7,5,60,86,38,48,85,333,2013,0.165424739195231,0.165424739195231
"DF1",1.8,0,2,0,34,25,13,22,22,118,382,0.308900523560209,0.308900523560209
"DF1",1.8,1,4,1,29,22,4,9,22,92,333,0.276276276276276,0.276276276276276
"DF1",1.8,2,3,1,29,19,9,12,29,104,1311,0.0793287566742944,0.0793287566742944
"DF1",1.8,4,7,3,401,87,21,49,37,609,1101,0.553133514986376,0.553133514986376
"DF1",1.8,2,5,3,51,32,12,24,33,162,468,0.346153846153846,0.346153846153846
"DF1",1.8,0,0,0,0,1,0,1,0,2,310,0.00645161290322581,0.00645161290322581
"DF1",1.8,0,2,0,23,31,5,20,11,92,325,0.283076923076923,0.283076923076923
"DF1",1.8,12,342,21,451,294,257,718,1847,3942,13049,0.302092114338263,0.302092114338263
"DF1",1.8,0,6,0,40,20,7,13,20,106,349,0.303724928366762,0.303724928366762
"DF1",1.8,0,0,0,5,8,5,5,1,24,353,0.0679886685552408,0.0679886685552408
"DF1",1.8,2,7,3,57,42,8,36,20,175,509,0.343811394891945,0.343811394891945
"DF1",1.8,6,22,13,691,394,180,256,565,2127,7203,0.295293627655144,0.295293627655144
"DF1",1.8,2,3,2,97,61,23,22,33,243,579,0.419689119170984,0.419689119170984
"DF1",1.8,0,1,1,20,21,3,6,4,56,398,0.14070351758794,0.14070351758794
"DF1",1.8,1,50,1,37,46,9,99,132,375,1641,0.228519195612431,0.228519195612431
"DF1",1.8,10,19,15,247,109,29,101,85,615,2381,0.258294834103318,0.258294834103318
"DF1",1.8,4,0,0,145,36,15,25,21,246,492,0.5,0.5
"DF1",1.8,1,3,1,62,27,13,16,21,144,1079,0.133456904541242,0.133456904541242
"DF1",1.8,1,1,1,40,22,4,2,10,81,540,0.15,0.15
"DF1",1.8,0,1,0,0,3,0,1,3,8,528,0.0151515151515152,0.0151515151515152
"DF1",1.8,0,1,0,2,1,3,8,27,42,275,0.152727272727273,0.152727272727273
"DF1",1.8,0,4,1,100,40,9,43,70,267,970,0.275257731958763,0.275257731958763
"DF1",1.8,14,4,3,136,92,22,69,41,381,863,0.441483198146002,0.441483198146002
"DF1",1.8,1,2,1,16,8,9,12,11,60,627,0.0956937799043062,0.0956937799043062
"DF1",1.8,0,3,2,258,62,14,49,76,464,705,0.658156028368794,0.658156028368794
"DF1",1.8,2,15,1,222,195,30,58,63,586,1636,0.358190709046455,0.358190709046455
"DF1",1.8,0,0,0,4,10,1,3,6,24,618,0.0388349514563107,0.0388349514563107
"DF1",1.8,3,9,6,168,158,33,149,85,611,1459,0.418779986291981,0.418779986291981
"DF1",1.8,0,3,0,31,20,4,20,24,102,297,0.343434343434343,0.343434343434343
"DF1",1.8,1,6,1,53,54,8,18,40,181,517,0.350096711798839,0.350096711798839
"DF1",1.8,0,4,6,65,62,23,43,54,257,1060,0.242452830188679,0.242452830188679
"DF1",1.8,1,6,0,46,35,8,11,24,131,365,0.358904109589041,0.358904109589041
"DF1",1.8,1,2,0,4,0,2,1,9,19,643,0.0295489891135303,0.0295489891135303
"DF1",1.8,0,7,4,148,111,10,37,59,376,564,0.666666666666667,0.666666666666667
"DF1",1.8,0,0,0,6,7,0,3,7,23,759,0.0303030303030303,0.0303030303030303
"DF1",1.8,0,4,3,13,4,0,4,1,29,403,0.0719602977667494,0.0719602977667494
"DF1",1.8,1,15,4,476,181,23,94,74,868,1594,0.544542032622334,0.544542032622334
"DF1",1.8,2,1,2,49,29,16,18,46,163,898,0.181514476614699,0.181514476614699
"DF1",1.8,0,1,2,32,18,9,1,13,76,667,0.113943028485757,0.113943028485757
"DF1",1.8,16,11,6,209,73,38,51,45,449,1182,0.379864636209814,0.379864636209814
"DF1",1.8,2,4,1,89,78,36,41,83,334,1130,0.295575221238938,0.295575221238938
"DF1",1.8,1,3,1,45,50,11,24,36,171,495,0.345454545454545,0.345454545454545
"DF1",1.8,1,14,2,265,166,24,50,51,573,957,0.598746081504702,0.598746081504702
"DF1",1.8,3,5,3,5,24,19,18,24,101,1322,0.0763993948562784,0.0763993948562784
"DF1",1.8,1,33,1,63,36,14,39,28,215,1362,0.157856093979442,0.157856093979442
"DF1",1.8,0,1,1,78,23,9,28,23,163,326,0.5,0.5
"DF1",1.8,0,0,0,2,4,1,1,1,9,1043,0.00862895493767977,0.00862895493767977
"DF1",1.8,0,3,2,29,25,9,16,20,104,296,0.351351351351351,0.351351351351351
"DF1",1.8,1,7,1,39,31,11,24,30,144,448,0.321428571428571,0.321428571428571
"DF1",1.8,2,3,3,76,50,39,41,107,321,1154,0.278162911611785,0.278162911611785
"DF1",1.8,2,2,0,50,26,3,9,25,117,260,0.45,0.45
"DF1",1.8,0,4,1,24,14,8,12,12,75,440,0.170454545454545,0.170454545454545
"DF1",1.8,1,3,0,30,23,9,18,15,99,307,0.322475570032573,0.322475570032573
"DF1",1.8,4,7,2,77,30,4,61,67,252,1299,0.193995381062356,0.193995381062356
"DF1",1.8,1,7,1,48,39,12,16,24,148,482,0.307053941908714,0.307053941908714
"DF1",1.8,0,0,1,82,37,16,35,60,231,557,0.414721723518851,0.414721723518851
"DF1",1.8,0,1,0,4,16,1,3,2,27,513,0.0526315789473684,0.0526315789473684
"DF1",1.8,0,3,1,68,39,7,24,15,157,262,0.599236641221374,0.599236641221374
"DF1",1.8,0,0,0,3,1,0,0,4,8,646,0.0123839009287926,0.0123839009287926
"DF1",1.8,1,3,0,40,33,12,32,34,155,451,0.343680709534368,0.343680709534368
"DF1",1.8,1,1,3,26,35,6,10,35,117,744,0.157258064516129,0.157258064516129
"DF1",1.8,0,1,1,11,12,10,6,12,53,327,0.162079510703364,0.162079510703364
"DF1",1.8,1,2,1,29,28,12,16,21,110,355,0.309859154929577,0.309859154929577
"DF1",1.8,4,52,30,45,90,43,85,24,373,1056,0.353219696969697,0.353219696969697
"DF1",1.8,4,2,6,164,54,25,72,61,388,1702,0.227967097532315,0.227967097532315
"DF1",1.8,5,22,11,260,200,126,121,267,1012,3882,0.260690365790829,0.260690365790829
"DF1",1.8,1,1,0,26,28,3,13,22,94,264,0.356060606060606,0.356060606060606
"DF1",1.8,6,4,1,45,39,9,17,31,152,452,0.336283185840708,0.336283185840708
"DF1",1.8,1,8,0,31,29,5,12,10,96,448,0.214285714285714,0.214285714285714
"DF1",1.8,0,1,0,33,2,2,10,10,58,305,0.19016393442623,0.19016393442623
"DF1",1.8,0,1,0,8,5,2,6,4,26,518,0.0501930501930502,0.0501930501930502
"DF1",1.8,0,0,0,1,3,2,3,1,10,1235,0.00809716599190283,0.00809716599190283
"DF1",1.8,0,2,1,21,24,6,13,14,81,276,0.293478260869565,0.293478260869565
"DF1",1.8,1,4,2,55,54,9,31,35,191,538,0.355018587360595,0.355018587360595
"DF1",1.8,24,34,10,372,136,46,127,24,773,2404,0.321547420965058,0.321547420965058
"DF1",1.8,0,4,0,42,33,7,16,56,158,774,0.204134366925065,0.204134366925065
"DF1",1.8,6,5,3,67,50,11,21,56,219,1164,0.188144329896907,0.188144329896907
"DF1",1.8,0,1,0,80,11,7,0,22,121,288,0.420138888888889,0.420138888888889
"DF1",1.8,8,11,1,83,58,4,129,53,347,1446,0.239972337482711,0.239972337482711
"DF1",1.8,0,3,1,24,37,21,26,65,177,589,0.300509337860781,0.300509337860781
"DF1",1.8,0,6,3,46,38,12,31,20,156,477,0.327044025157233,0.327044025157233
"DF1",1.8,0,1,0,27,21,7,14,13,83,287,0.289198606271777,0.289198606271777
"DF1",1.8,1,0,1,6,2,1,2,4,17,1282,0.0132605304212168,0.0132605304212168
"DF1",1.8,0,2,4,109,48,20,36,71,290,652,0.44478527607362,0.44478527607362
"DF1",1.8,3,8,5,74,55,45,35,81,306,1463,0.209159261790841,0.209159261790841
"DF1",1.8,3,5,1,28,25,5,23,27,117,316,0.370253164556962,0.370253164556962
"DF1",1.8,9,27,8,180,328,70,147,230,999,3345,0.298654708520179,0.298654708520179
"DF1",1.8,2,7,1,55,21,3,24,62,175,1209,0.144747725392887,0.144747725392887
"DF1",1.8,3,6,0,13,37,14,9,6,88,616,0.142857142857143,0.142857142857143
"DF1",1.8,1,0,0,5,3,1,3,3,16,648,0.0246913580246914,0.0246913580246914
"DF1",1.8,1,4,2,336,121,50,70,142,726,1447,0.501727712508639,0.501727712508639
"DF1",1.8,1,3,3,34,55,9,28,55,188,1948,0.0965092402464066,0.0965092402464066
"DF1",1.8,2,12,6,192,88,70,58,86,514,927,0.554476806903991,0.554476806903991
"DF1",1.8,1,2,1,6,11,2,2,2,27,657,0.0410958904109589,0.0410958904109589
"DF1",1.8,1,6,4,117,66,12,105,46,357,687,0.519650655021834,0.519650655021834
"DF1",1.8,3,3,1,32,38,4,24,24,129,409,0.315403422982885,0.315403422982885
"DF1",1.8,0,5,0,31,31,5,18,26,116,309,0.375404530744337,0.375404530744337
"DF1",1.8,0,5,1,73,93,22,11,31,236,571,0.413309982486865,0.413309982486865
"DF1",1.8,0,2,1,195,18,3,25,40,284,736,0.385869565217391,0.385869565217391
"DF1",1.8,3,1,5,21,32,21,33,83,199,1505,0.132225913621262,0.132225913621262
"DF1",1.8,2,5,2,44,39,7,20,32,151,478,0.315899581589958,0.315899581589958
"DF1",1.8,0,22,6,65,20,9,14,79,215,507,0.424063116370809,0.424063116370809
"DF1",1.8,3,27,13,294,162,58,191,109,857,2215,0.386907449209932,0.386907449209932
"DF1",1.8,1,4,4,196,62,14,61,51,393,985,0.398984771573604,0.398984771573604
"DF1",1.8,2,6,1,51,38,10,14,35,157,503,0.312127236580517,0.312127236580517
"DF1",1.8,1,7,2,143,40,7,70,47,317,874,0.362700228832952,0.362700228832952
"DF1",1.8,3,8,5,145,185,47,35,82,510,1400,0.364285714285714,0.364285714285714
"DF1",1.8,10,40,11,788,329,30,169,157,1534,3420,0.448538011695906,0.448538011695906
"DF1",1.8,0,5,4,136,89,27,51,57,369,666,0.554054054054054,0.554054054054054
"DF1",1.8,1,3,0,35,19,8,32,27,125,674,0.185459940652819,0.185459940652819
"DF1",1.8,0,0,0,4,16,7,4,1,32,382,0.0837696335078534,0.0837696335078534
"DF1",1.8,1,2,2,213,68,19,54,106,465,868,0.535714285714286,0.535714285714286
"DF1",1.8,1,6,3,108,36,18,45,31,248,650,0.381538461538462,0.381538461538462
"DF1",1.8,1,5,2,496,134,80,126,185,1029,1909,0.539025667888947,0.539025667888947
"DF1",1.8,1,0,0,2,0,0,0,1,4,276,0.0144927536231884,0.0144927536231884
"DF1",1.8,3,8,3,156,40,6,29,27,272,1170,0.232478632478632,0.232478632478632
"DF1",1.8,2,2,3,124,50,11,31,32,255,516,0.494186046511628,0.494186046511628
"DF1",1.8,5,4,2,34,51,11,22,58,187,1001,0.186813186813187,0.186813186813187
"DF1",1.8,4,11,4,715,140,57,37,49,1017,2332,0.436106346483705,0.436106346483705
"DF1",1.8,1,7,1,77,40,7,17,59,209,404,0.517326732673267,0.517326732673267
"DF1",1.8,1,2,1,77,30,18,29,50,208,547,0.380255941499086,0.380255941499086
"DF1",1.8,6,9,5,133,127,55,66,110,511,1152,0.443576388888889,0.443576388888889
"DF1",1.8,5,11,4,74,50,9,23,21,197,969,0.203302373581011,0.203302373581011
"DF1",1.8,1,2,0,107,30,8,39,24,211,570,0.370175438596491,0.370175438596491
"DF1",1.8,0,1,0,2,2,1,0,3,9,378,0.0238095238095238,0.0238095238095238
"DF1",1.8,0,0,1,45,23,3,10,20,102,297,0.343434343434343,0.343434343434343
"DF1",1.8,1,21,4,145,83,15,53,73,395,1354,0.291728212703102,0.291728212703102
"DF1",1.8,1,8,4,32,55,15,39,52,206,889,0.231721034870641,0.231721034870641
"DF1",1.8,0,1,0,38,30,2,10,20,101,302,0.334437086092715,0.334437086092715
"DF1",1.8,0,6,2,42,39,6,20,37,152,474,0.320675105485232,0.320675105485232
"DF1",1.8,0,1,0,24,7,2,6,5,45,273,0.164835164835165,0.164835164835165
"DF1",1.8,0,0,0,0,2,1,1,5,9,360,0.025,0.025
"DF1",1.8,4,4,1,25,37,8,26,25,130,403,0.32258064516129,0.32258064516129
"DF1",1.8,3,6,4,339,243,31,92,108,826,1459,0.56614119259767,0.56614119259767
"DF1",1.8,0,0,0,45,28,6,25,37,141,274,0.514598540145985,0.514598540145985
"DF1",1.8,1,3,4,124,52,23,35,97,339,932,0.363733905579399,0.363733905579399
"DF1",1.8,2,3,2,44,56,12,29,30,178,584,0.304794520547945,0.304794520547945
"DF1",1.8,1,7,5,42,40,17,22,35,169,373,0.453083109919571,0.453083109919571
"DF1",1.8,0,1,0,44,18,3,14,12,92,276,0.333333333333333,0.333333333333333
"DF1",1.8,0,1,1,11,16,6,6,6,47,641,0.0733229329173167,0.0733229329173167
"DF1",1.8,1,0,0,2,10,4,6,10,33,915,0.0360655737704918,0.0360655737704918
"DF1",1.8,1,2,1,33,33,8,18,19,115,296,0.388513513513513,0.388513513513513
"DF1",1.8,0,3,0,34,29,9,10,28,113,339,0.333333333333333,0.333333333333333
"DF1",1.8,3,0,0,3,4,0,3,5,18,455,0.0395604395604396,0.0395604395604396
"DF1",1.8,2,6,3,77,53,6,62,50,259,854,0.30327868852459,0.30327868852459
"DF1",1.8,0,1,0,2,2,2,3,2,12,1064,0.0112781954887218,0.0112781954887218
"DF1",1.8,0,0,0,61,52,7,37,16,173,408,0.424019607843137,0.424019607843137
"DF1",1.8,1,14,1,181,86,32,60,38,413,1313,0.314546839299315,0.314546839299315
"DF1",1.8,2,9,6,329,243,48,193,127,957,1986,0.481873111782477,0.481873111782477
"DF1",1.8,6,9,3,331,147,26,89,70,681,1424,0.478230337078652,0.478230337078652
"DF1",1.8,3,4,0,140,94,41,66,181,529,2077,0.254694270582571,0.254694270582571
"DF1",1.8,0,9,1,12,21,13,13,15,84,599,0.140233722871452,0.140233722871452
"DF1",1.8,2,5,2,84,79,15,38,62,287,422,0.680094786729858,0.680094786729858
"DF1",1.8,1,2,2,61,18,3,27,28,142,321,0.442367601246106,0.442367601246106
"DF1",1.8,0,0,0,2,2,1,1,2,8,402,0.0199004975124378,0.0199004975124378
"DF1",1.8,1,5,4,187,61,48,67,100,473,1340,0.352985074626866,0.352985074626866
"DF1",1.8,1,0,0,9,3,2,2,12,29,773,0.03751617076326,0.03751617076326
"DF1",1.8,5,14,7,242,102,32,106,69,577,1372,0.420553935860058,0.420553935860058
"DF1",1.8,0,4,1,36,31,4,16,21,113,351,0.321937321937322,0.321937321937322
"DF1",1.8,3,14,21,192,117,102,91,184,724,1830,0.395628415300546,0.395628415300546
"DF1",1.8,0,0,0,2,2,2,0,3,9,554,0.0162454873646209,0.0162454873646209
"DF1",1.8,3,7,1,7,64,12,9,16,119,698,0.170487106017192,0.170487106017192
"DF1",1.8,7,35,0,1245,251,112,135,235,2020,4590,0.440087145969499,0.440087145969499
"DF1",1.8,0,17,1,28,24,1,7,16,94,325,0.289230769230769,0.289230769230769
"DF1",1.8,0,4,0,16,11,6,6,21,64,296,0.216216216216216,0.216216216216216
"DF1",1.8,8,13,2,402,191,57,223,211,1107,2513,0.440509351372861,0.440509351372861
"DF1",1.8,2,6,0,40,32,11,21,31,143,461,0.310195227765727,0.310195227765727
"DF1",1.8,0,0,0,1,1,0,0,1,3,406,0.00738916256157635,0.00738916256157635
"DF1",1.8,0,0,3,5,1,1,1,12,23,1298,0.0177195685670262,0.0177195685670262
"DF1",1.8,0,6,1,49,51,7,24,24,162,524,0.309160305343511,0.309160305343511
"DF1",1.8,12,21,19,82,194,17,78,58,481,1809,0.265892758430072,0.265892758430072
"DF1",1.8,1,4,8,74,44,11,48,44,234,874,0.267734553775744,0.267734553775744
"DF1",1.8,0,8,6,131,85,34,69,132,465,2165,0.214780600461894,0.214780600461894
"DF1",1.8,2,9,13,130,132,50,116,133,585,1907,0.306764551651809,0.306764551651809
"DF1",1.8,9,30,4,402,280,46,125,74,970,2514,0.385839299920446,0.385839299920446
"DF1",1.8,0,1,3,26,9,3,20,13,75,387,0.193798449612403,0.193798449612403
"DF1",1.8,0,0,0,2,4,0,2,1,9,767,0.0117340286831812,0.0117340286831812
"DF1",1.8,2,0,8,30,33,8,59,77,217,1416,0.153248587570621,0.153248587570621
"DF1",1.8,1,14,3,237,208,177,244,369,1253,3815,0.328440366972477,0.328440366972477
"DF1",1.8,2,5,2,76,41,2,25,29,182,417,0.436450839328537,0.436450839328537
"DF1",1.8,2,6,3,47,32,11,48,40,189,719,0.262865090403338,0.262865090403338
"DF1",1.8,0,2,3,109,22,4,15,59,214,504,0.424603174603175,0.424603174603175
"DF1",1.8,0,1,0,7,8,6,4,7,33,1942,0.0169927909371782,0.0169927909371782
"DF1",1.8,4,39,1,232,135,23,82,52,568,1190,0.477310924369748,0.477310924369748
"DF1",1.8,2,5,2,64,42,6,18,18,157,304,0.516447368421053,0.516447368421053
"DF1",1.8,5,5,1,190,78,26,110,84,499,1194,0.417922948073702,0.417922948073702
"DF1",1.8,1,7,0,31,42,15,16,29,141,425,0.331764705882353,0.331764705882353
"DF1",1.8,1,3,2,135,64,24,42,60,331,641,0.516380655226209,0.516380655226209
"DF1",1.8,0,0,1,5,2,2,0,5,15,359,0.0417827298050139,0.0417827298050139
"DF1",1.8,0,0,0,70,21,8,13,20,132,281,0.469750889679715,0.469750889679715
"DF1",1.8,0,7,2,433,131,48,189,92,902,1689,0.534043812907046,0.534043812907046
"DF1",1.8,1,0,0,3,2,0,1,1,8,414,0.0193236714975845,0.0193236714975845
"DF1",1.8,0,1,0,18,33,7,14,17,90,317,0.28391167192429,0.28391167192429
"DF1",1.8,1,13,3,176,105,39,70,134,541,1581,0.342188488298545,0.342188488298545
"DF1",1.8,0,2,0,74,30,1,14,33,154,277,0.555956678700361,0.555956678700361
"DF1",1.8,1,1,3,64,10,8,23,28,138,352,0.392045454545455,0.392045454545455
"DF1",1.8,3,3,5,96,60,15,30,69,281,779,0.360718870346598,0.360718870346598
"DF1",1.8,1,2,0,50,33,13,20,36,155,308,0.503246753246753,0.503246753246753
"DF1",1.8,0,2,3,28,12,8,12,34,99,330,0.3,0.3
"DF1",1.8,0,3,0,151,175,19,24,51,423,882,0.479591836734694,0.479591836734694
"DF1",1.8,3,8,0,52,29,9,20,18,139,615,0.226016260162602,0.226016260162602
"DF1",1.8,1,6,1,111,26,11,26,22,204,409,0.498777506112469,0.498777506112469
"DF1",1.8,2,6,2,38,35,7,28,32,150,420,0.357142857142857,0.357142857142857
"DF1",1.8,0,3,1,221,34,21,77,32,389,988,0.393724696356275,0.393724696356275
"DF1",1.8,1,5,0,32,48,19,20,19,144,558,0.258064516129032,0.258064516129032
"DF1",1.8,0,0,2,215,27,21,25,51,341,920,0.370652173913044,0.370652173913044
"DF1",1.8,1,8,0,56,68,6,43,47,229,728,0.31456043956044,0.31456043956044
"DF1",1.8,0,0,0,2,1,2,1,2,8,406,0.0197044334975369,0.0197044334975369
"DF1",1.8,0,2,1,17,11,3,6,16,56,269,0.20817843866171,0.20817843866171
"DF1",1.8,0,1,0,4,7,2,4,15,33,1059,0.0311614730878187,0.0311614730878187
"DF1",1.8,0,4,2,152,110,19,41,51,379,583,0.65008576329331,0.65008576329331
"DF1",1.8,0,3,4,161,75,27,37,80,387,964,0.401452282157676,0.401452282157676
"DF1",1.8,4,8,2,70,109,6,53,51,303,1068,0.283707865168539,0.283707865168539
"DF1",1.8,2,8,5,170,60,12,47,75,379,1076,0.352230483271375,0.352230483271375
"DF1",1.8,1,2,0,12,15,5,10,13,58,1967,0.0294865277071683,0.0294865277071683
"DF1",1.8,0,0,0,8,5,3,3,3,22,330,0.0666666666666667,0.0666666666666667
"DF1",1.8,0,0,0,2,2,2,0,4,10,399,0.025062656641604,0.025062656641604
"DF1",1.8,0,0,4,142,80,24,36,60,346,770,0.449350649350649,0.449350649350649
"DF1",1.8,3,9,5,94,67,28,15,70,291,1165,0.249785407725322,0.249785407725322
"DF1",1.8,0,0,0,11,5,4,1,7,28,550,0.0509090909090909,0.0509090909090909
"DF1",1.8,0,15,6,441,157,50,77,90,836,1634,0.511627906976744,0.511627906976744
"DF1",1.8,2,1,1,70,48,22,33,56,233,597,0.390284757118928,0.390284757118928
"DF1",1.8,0,4,2,34,29,8,33,17,127,272,0.466911764705882,0.466911764705882
"DF1",1.8,9,16,5,125,106,25,91,129,506,25776,0.0196306641837368,0.0196306641837368
"DF1",1.8,4,6,3,205,52,8,71,34,383,771,0.496757457846952,0.496757457846952
"DF1",1.8,0,0,0,29,27,6,21,16,99,316,0.313291139240506,0.313291139240506
"DF1",1.8,0,3,1,40,17,13,34,25,133,689,0.193033381712627,0.193033381712627
"DF1",1.8,0,1,2,64,32,13,18,24,154,646,0.238390092879257,0.238390092879257
"DF1",1.8,5,64,11,651,502,247,829,824,3133,16944,0.184903210576015,0.184903210576015
"DF1",1.8,0,0,0,2,3,0,0,2,7,659,0.0106221547799697,0.0106221547799697
"DF1",1.8,0,5,2,52,43,12,25,40,179,564,0.317375886524823,0.317375886524823
"DF1",1.8,0,1,4,1,4,1,2,3,16,1196,0.0133779264214047,0.0133779264214047
"DF1",1.8,0,5,1,23,32,4,15,16,96,277,0.346570397111913,0.346570397111913
"DF1",1.8,1,2,1,66,47,12,23,69,221,762,0.29002624671916,0.29002624671916
"DF1",1.8,0,1,0,39,23,4,11,16,94,296,0.317567567567568,0.317567567567568
"DF1",1.8,1,5,2,28,16,9,12,22,95,317,0.299684542586751,0.299684542586751
"DF1",1.8,2,1,0,32,39,3,9,27,113,1016,0.111220472440945,0.111220472440945
"DF1",1.8,0,1,0,27,29,5,13,19,94,287,0.327526132404181,0.327526132404181
"DF1",1.8,1,0,2,50,35,10,13,31,142,370,0.383783783783784,0.383783783783784
"DF1",1.8,0,4,2,73,62,38,57,92,328,1626,0.201722017220172,0.201722017220172
"DF1",1.8,0,0,1,5,12,2,8,9,37,545,0.0678899082568807,0.0678899082568807
"DF1",1.8,0,1,1,35,29,3,8,25,102,289,0.352941176470588,0.352941176470588
"DF1",1.8,1,8,7,174,88,62,53,128,521,1147,0.454228421970357,0.454228421970357
"DF1",1.8,0,1,3,47,45,9,18,64,187,537,0.348230912476723,0.348230912476723
"DF1",1.8,8,7,3,139,57,15,41,38,308,1129,0.272807794508415,0.272807794508415
"DF1",1.8,6,92,9,209,168,13,240,276,1013,9714,0.104282478896438,0.104282478896438
"DF1",1.8,1,6,1,41,55,7,28,23,162,567,0.285714285714286,0.285714285714286
"DF1",1.8,1,3,0,53,30,10,33,25,155,475,0.326315789473684,0.326315789473684
"DF1",1.8,2,2,1,32,41,8,24,43,153,733,0.208731241473397,0.208731241473397
"DF1",1.8,2,10,2,292,118,12,75,48,559,1698,0.329210836277974,0.329210836277974
"DF1",1.8,0,1,1,31,18,12,17,31,111,799,0.13892365456821,0.13892365456821
"DF1",1.8,1,0,0,11,3,3,2,5,25,462,0.0541125541125541,0.0541125541125541
"DF1",1.8,5,1,2,20,14,13,18,5,78,1264,0.0617088607594937,0.0617088607594937
"DF1",1.8,2,0,3,78,53,25,50,47,258,540,0.477777777777778,0.477777777777778
"DF1",1.8,0,6,1,57,21,6,20,30,141,1101,0.128065395095368,0.128065395095368
"DF1",1.8,3,2,4,67,57,20,39,44,236,970,0.243298969072165,0.243298969072165
"DF1",1.8,1,3,0,29,23,8,17,23,104,305,0.340983606557377,0.340983606557377
"DF1",1.8,3,7,0,39,28,7,21,27,132,808,0.163366336633663,0.163366336633663
"DF1",1.8,1,5,4,96,54,18,52,50,280,1223,0.228945216680294,0.228945216680294
"DF1",1.8,0,3,1,53,39,15,29,20,160,713,0.224403927068724,0.224403927068724
"DF1",1.8,2,5,3,115,76,10,47,57,315,723,0.435684647302905,0.435684647302905
"DF1",1.8,1,2,0,117,48,17,28,27,240,552,0.434782608695652,0.434782608695652
"DF1",1.8,2,5,1,46,35,8,20,28,145,448,0.323660714285714,0.323660714285714
"DF1",1.8,0,5,1,30,28,6,15,22,107,288,0.371527777777778,0.371527777777778
"DF1",1.8,0,2,0,7,3,3,2,7,24,1462,0.0164158686730506,0.0164158686730506
"DF1",1.8,1,10,5,191,66,25,37,90,425,771,0.551232166018158,0.551232166018158
"DF1",1.8,0,4,1,71,41,9,33,49,208,838,0.248210023866348,0.248210023866348
"DF1",1.8,0,11,0,33,12,6,21,16,99,378,0.261904761904762,0.261904761904762
"DF1",1.8,1,0,1,13,9,3,10,16,53,1288,0.0411490683229814,0.0411490683229814
"DF1",1.8,0,0,0,11,6,3,2,5,27,338,0.0798816568047337,0.0798816568047337
"DF1",1.8,7,16,12,165,120,40,76,77,513,1547,0.331609566903685,0.331609566903685
"DF1",1.8,0,6,1,39,35,5,15,35,136,324,0.419753086419753,0.419753086419753
