"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop","WT","P3_NP","Test_Prop_Flu","Test_Prop_Cell","Test_Sum","Test_Log","Mean_Log","Mean_Gain","Mean_Sum","Cell.ID","Test_Gain","Threshold"
"DF1",1.8,0,3,0,31,20,4,20,24,102,297,0.343434343434343,1,102,"0",1,0.343434343434343,102,2.00860017176192,0,0,0,1316,0.000696621386276602,0.020405121610369
"DF1",1.8,0,0,1,45,23,3,10,20,102,297,0.343434343434343,1,102,"0",1,0.343434343434343,102,2.00860017176192,0,0,0,1317,0,0.020405121610369
"DF1",1.8,1,1,0,33,18,3,19,15,90,262,0.343511450381679,1,90,"0",1,0.343511450381679,90,1.95424250943932,0,0,0,1318,0.000224517287831238,0.020405121610369
"DF1",1.8,2,4,5,157,102,63,105,128,566,1647,0.343655130540376,1,566,"1",1,0.343655130540376,566,2.75281643118827,0,0,0,1319,0.000418268906429146,0.020405121610369
"DF1",1.8,1,3,0,40,33,12,32,34,155,451,0.343680709534368,1,155,"0",1,0.343680709534368,155,2.19033169817029,0,0,0,1320,7.44321609615312e-05,0.020405121610369
"DF1",1.8,2,7,3,57,42,8,36,20,175,509,0.343811394891945,1,175,"1",1,0.343811394891945,175,2.24303804868629,0,0,0,1321,0.000380252233981911,0.020405121610369
"DF1",1.8,2,0,0,29,31,11,21,13,107,310,0.345161290322581,1,107,"0",1,0.345161290322581,107,2.02938377768521,0,0,0,1322,0.00392626728110591,0.020405121610369
"DF1",1.8,1,3,1,45,50,11,24,36,171,495,0.345454545454545,1,171,"1",1,0.345454545454545,171,2.23299611039215,0,0,0,1323,0.00084961767204761,0.020405121610369
"DF1",1.8,2,5,3,51,32,12,24,33,162,468,0.346153846153846,1,162,"1",1,0.346153846153846,162,2.20951501454263,0,0,0,1324,0.00202429149797567,0.020405121610369
"DF1",1.8,0,5,1,23,32,4,15,16,96,277,0.346570397111913,1,96,"0",1,0.346570397111913,96,1.98227123303957,0,0,0,1325,0.00120336943441635,0.020405121610369
"DF1",1.8,0,1,3,47,45,9,18,64,187,537,0.348230912476723,1,187,"0",1,0.348230912476723,187,2.2718416065365,0,0,0,1326,0.00479127870887658,0.020405121610369
"DF1",1.8,1,6,1,53,54,8,18,40,181,517,0.350096711798839,1,181,"1",1,0.350096711798839,181,2.25767857486918,0,0,0,1327,0.00535793709078487,0.020405121610369
"DF1",1.8,1,3,3,31,34,6,24,34,136,388,0.350515463917526,1,136,"1",1,0.350515463917526,136,2.13353890837022,0,0,0,1328,0.00119610411801558,0.020405121610369
"DF1",1.8,0,4,0,54,46,6,27,39,176,501,0.351297405189621,1,176,"0",1,0.351297405189621,176,2.24551266781415,0,0,0,1329,0.00223083245274168,0.020405121610369
"DF1",1.8,0,3,2,29,25,9,16,20,104,296,0.351351351351351,1,104,"0",1,0.351351351351351,104,2.01703333929878,0,0,0,1330,0.000153562653562675,0.020405121610369
"DF1",1.8,2,8,5,170,60,12,47,75,379,1076,0.352230483271375,1,379,"1",1,0.352230483271375,379,2.57863920996807,0,0,0,1331,0.00250214469545318,0.020405121610369
"DF1",1.8,0,1,1,35,29,3,8,25,102,289,0.352941176470588,1,102,"0",1,0.352941176470588,102,2.00860017176192,0,0,0,1332,0.00201769362098409,0.020405121610369
"DF1",1.8,1,5,4,187,61,48,67,100,473,1340,0.352985074626866,1,473,"1",1,0.352985074626866,473,2.67486114073781,0,0,0,1333,0.000124378109452696,0.020405121610369
"DF1",1.8,4,52,30,45,90,43,85,24,373,1056,0.353219696969697,1,373,"1",1,0.353219696969697,373,2.57170883180869,0,0,0,1334,0.000664680632968111,0.020405121610369
"DF1",1.8,25,3,1,23,35,21,24,36,168,475,0.353684210526316,1,168,"1",1,0.353684210526316,168,2.22530928172586,0,0,0,1335,0.00131508395654011,0.020405121610369
"DF1",1.8,0,7,1,34,29,5,18,29,123,347,0.354466858789625,1,123,"0",1,0.354466858789625,123,2.0899051114394,0,0,0,1336,0.00221284479209558,0.020405121610369
"DF1",1.8,0,8,2,62,52,8,47,20,199,561,0.354723707664884,1,199,"0",1,0.354723707664884,199,2.29885307640971,0,0,0,1337,0.000724606176543079,0.020405121610369
"DF1",1.8,2,15,4,268,238,84,113,193,917,2584,0.354876160990712,1,917,"1",1,0.354876160990712,917,2.96236933567002,0,0,0,1338,0.000429780481354078,0.020405121610369
"DF1",1.8,1,4,2,55,54,9,31,35,191,538,0.355018587360595,1,191,"1",1,0.355018587360595,191,2.28103336724773,0,0,0,1339,0.000401341046648767,0.020405121610369
"DF1",1.8,1,8,0,59,35,17,26,29,175,492,0.355691056910569,1,175,"0",1,0.355691056910569,175,2.24303804868629,0,0,0,1340,0.0018941812454775,0.020405121610369
"DF1",1.8,0,7,0,49,42,15,20,36,169,475,0.355789473684211,1,169,"0",1,0.355789473684211,169,2.22788670461367,0,0,0,1341,0.000276691729323303,0.020405121610369
"DF1",1.8,1,1,0,26,28,3,13,22,94,264,0.356060606060606,1,94,"0",1,0.356060606060606,94,1.9731278535997,0,0,0,1342,0.000762058454366143,0.020405121610369
"DF1",1.8,1,5,6,122,62,25,42,38,301,843,0.3570581257414,1,301,"1",1,0.3570581257414,301,2.47856649559384,0,0,0,1343,0.00280154463542061,0.020405121610369
"DF1",1.8,2,6,2,38,35,7,28,32,150,420,0.357142857142857,1,150,"1",1,0.357142857142857,150,2.17609125905568,0,0,0,1344,0.000237304224015164,0.020405121610369
"DF1",1.8,2,3,0,33,30,11,21,25,125,350,0.357142857142857,1,125,"0",1,0.357142857142857,125,2.09691001300806,0,0,0,1345,0,0.020405121610369
"DF1",1.8,7,12,8,211,147,17,67,41,510,1426,0.357643758765778,1,510,"1",1,0.357643758765778,510,2.70757017609794,0,0,0,1346,0.00140252454417955,0.020405121610369
"DF1",1.8,0,1,0,112,45,4,46,48,256,715,0.358041958041958,1,256,"0",1,0.358041958041958,256,2.40823996531185,0,0,0,1347,0.001113396407514,0.020405121610369
"DF1",1.8,2,15,1,222,195,30,58,63,586,1636,0.358190709046455,1,586,"1",1,0.358190709046455,586,2.76789761601809,0,0,0,1348,0.000415456907090501,0.020405121610369
"DF1",1.8,1,6,0,46,35,8,11,24,131,365,0.358904109589041,1,131,"0",1,0.358904109589041,131,2.11727129565576,0,0,0,1349,0.0019916779653093,0.020405121610369
"DF1",1.8,3,3,4,67,59,8,24,39,207,576,0.359375,1,207,"1",1,0.359375,207,2.31597034545692,0,0,0,1350,0.00131202290076329,0.020405121610369
"DF1",1.8,0,6,1,49,39,3,14,21,133,370,0.359459459459459,1,133,"0",1,0.359459459459459,133,2.12385164096709,0,0,0,1351,0.000235017626321952,0.020405121610369
"DF1",1.8,3,3,5,96,60,15,30,69,281,779,0.360718870346598,1,281,"1",1,0.360718870346598,281,2.44870631990508,0,0,0,1352,0.00350362427249131,0.020405121610369
"DF1",1.8,1,7,2,143,40,7,70,47,317,874,0.362700228832952,1,317,"1",1,0.362700228832952,317,2.50105926221775,0,0,0,1353,0.00549280519882402,0.020405121610369
"DF1",1.8,1,3,4,124,52,23,35,97,339,932,0.363733905579399,1,339,"1",1,0.363733905579399,339,2.53019969820308,0,0,0,1354,0.00284994787506268,0.020405121610369
"DF1",1.8,0,1,0,30,36,7,7,30,111,305,0.363934426229508,1,111,"0",1,0.363934426229508,111,2.04532297878666,0,0,0,1355,0.000551283911214287,0.020405121610369
"DF1",1.8,3,8,5,145,185,47,35,82,510,1400,0.364285714285714,1,510,"1",1,0.364285714285714,510,2.70757017609794,0,0,0,1356,0.000965250965250844,0.020405121610369
"DF1",1.8,2,2,3,200,75,20,57,71,430,1170,0.367521367521368,1,430,"1",1,0.367521367521368,430,2.63346845557959,0,0,0,1357,0.00888218535277371,0.020405121610369
"DF1",1.8,1,4,1,34,26,20,25,28,139,377,0.368700265251989,1,139,"1",1,0.368700265251989,139,2.14301480025409,0,0,0,1358,0.00320769847634318,0.020405121610369
"DF1",1.8,1,2,0,107,30,8,39,24,211,570,0.370175438596491,1,211,"0",1,0.370175438596491,211,2.32428245529769,0,0,0,1359,0.00400100971854089,0.020405121610369
"DF1",1.8,3,5,1,28,25,5,23,27,117,316,0.370253164556962,1,117,"1",1,0.370253164556962,117,2.06818586174616,0,0,0,1360,0.000209970604115396,0.020405121610369
"DF1",1.8,0,0,2,215,27,21,25,51,341,920,0.370652173913044,1,341,"0",1,0.370652173913044,341,2.5327543789925,0,0,0,1361,0.00107766629505774,0.020405121610369
"DF1",1.8,0,5,1,30,28,6,15,22,107,288,0.371527777777778,1,107,"0",1,0.371527777777778,107,2.02938377768521,0,0,0,1362,0.00236233300749426,0.020405121610369
"DF1",1.8,3,4,4,287,140,11,85,173,707,1897,0.372693726937269,1,707,"1",1,0.372693726937269,707,2.8494194137969,0,0,0,1363,0.00313825568162221,0.020405121610369
"DF1",1.8,2,2,3,109,82,21,40,45,304,813,0.373923739237392,1,304,"1",1,0.373923739237392,304,2.48287358360875,0,0,0,1364,0.00330033003300326,0.020405121610369
"DF1",1.8,0,5,0,31,31,5,18,26,116,309,0.375404530744337,1,116,"0",1,0.375404530744337,116,2.06445798922692,0,0,0,1365,0.00396014307613693,0.020405121610369
"DF1",1.8,0,3,1,22,40,10,9,18,103,273,0.377289377289377,1,103,"0",1,0.377289377289377,103,2.01283722470517,0,0,0,1366,0.00502084122773781,0.020405121610369
"DF1",1.8,16,11,6,209,73,38,51,45,449,1182,0.379864636209814,1,449,"1",1,0.379864636209814,449,2.65224634100332,0,0,0,1367,0.00682568626484648,0.020405121610369
"DF1",1.8,1,2,1,77,30,18,29,50,208,547,0.380255941499086,1,208,"1",1,0.380255941499086,208,2.31806333496276,0,0,0,1368,0.00103011771028858,0.020405121610369
"DF1",1.8,2,7,7,91,66,60,60,102,395,1036,0.381274131274131,1,395,"1",1,0.381274131274131,395,2.59659709562646,0,0,0,1369,0.00267764330264334,0.020405121610369
"DF1",1.8,1,6,3,108,36,18,45,31,248,650,0.381538461538462,1,248,"1",1,0.381538461538462,248,2.39445168082622,0,0,0,1370,0.000693281402142148,0.020405121610369
"DF1",1.8,1,0,2,50,35,10,13,31,142,370,0.383783783783784,1,142,"0",1,0.383783783783784,142,2.15228834438306,0,0,0,1371,0.00588491717523979,0.020405121610369
"DF1",1.8,1,1,0,38,49,10,21,37,157,409,0.383863080684597,1,157,"0",1,0.383863080684597,157,2.19589965240923,0,0,0,1372,0.000206618685216357,0.020405121610369
"DF1",1.8,5,5,1,153,83,19,86,75,427,1112,0.383992805755396,1,427,"1",1,0.383992805755396,427,2.63042787502502,0,0,0,1373,0.000337946203546736,0.020405121610369
"DF1",1.8,0,8,0,108,141,22,48,64,391,1018,0.384086444007859,1,391,"0",1,0.384086444007859,391,2.59217675739587,0,0,0,1374,0.000243854184399703,0.020405121610369
"DF1",1.8,12,12,11,168,149,40,144,85,621,1616,0.384282178217822,1,621,"1",1,0.384282178217822,621,2.79309160017658,0,0,0,1375,0.000509609784507956,0.020405121610369
"DF1",1.8,9,30,4,402,280,46,125,74,970,2514,0.385839299920446,1,970,"1",1,0.385839299920446,970,2.98677173426624,0,0,0,1376,0.00405202684611908,0.020405121610369
"DF1",1.8,0,2,1,195,18,3,25,40,284,736,0.385869565217391,1,284,"0",1,0.385869565217391,284,2.45331834004704,0,0,0,1377,7.84401613625552e-05,0.020405121610369
"DF1",1.8,3,27,13,294,162,58,191,109,857,2215,0.386907449209932,1,857,"1",1,0.386907449209932,857,2.9329808219232,0,0,0,1378,0.00268972752996529,0.020405121610369
"DF1",1.8,0,9,4,68,53,9,39,51,233,601,0.387687188019967,1,233,"0",1,0.387687188019967,233,2.36735592102602,0,0,0,1379,0.00201531092675184,0.020405121610369
"DF1",1.8,1,2,1,33,33,8,18,19,115,296,0.388513513513513,1,115,"1",1,0.388513513513513,115,2.06069784035361,0,0,0,1380,0.00213142326876228,0.020405121610369
"DF1",1.8,2,1,1,70,48,22,33,56,233,597,0.390284757118928,1,233,"1",1,0.390284757118928,233,2.36735592102602,0,0,0,1381,0.00455902701915378,0.020405121610369
"DF1",1.8,1,1,3,64,10,8,23,28,138,352,0.392045454545455,1,138,"1",1,0.392045454545455,138,2.13987908640124,0,0,0,1382,0.00451131486539211,0.020405121610369
"DF1",1.8,0,3,1,221,34,21,77,32,389,988,0.393724696356275,1,389,"0",1,0.393724696356275,389,2.58994960132571,0,0,0,1383,0.00428328345948493,0.020405121610369
"DF1",1.8,3,4,0,93,33,27,22,59,241,610,0.395081967213115,1,241,"0",1,0.395081967213115,241,2.38201704257487,0,0,0,1384,0.00344725862868207,0.020405121610369
"DF1",1.8,3,14,21,192,117,102,91,184,724,1830,0.395628415300546,1,724,"1",1,0.395628415300546,724,2.85973856619715,0,0,0,1385,0.0013831258644537,0.020405121610369
"DF1",1.8,0,3,0,124,10,10,1,25,173,437,0.395881006864989,1,173,"0",1,0.395881006864989,173,2.2380461031288,0,0,0,1386,0.000638456578631347,0.020405121610369
"DF1",1.8,0,4,2,137,108,18,70,37,376,946,0.397463002114165,1,376,"0",1,0.397463002114165,376,2.57518784492766,0,0,0,1387,0.00399613828838188,0.020405121610369
"DF1",1.8,1,4,4,196,62,14,61,51,393,985,0.398984771573604,1,393,"1",1,0.398984771573604,393,2.59439255037543,0,0,0,1388,0.00382870720380172,0.020405121610369
"DF1",1.8,0,13,4,124,70,10,36,38,295,738,0.399728997289973,1,295,"0",1,0.399728997289973,295,2.46982201597816,0,0,0,1389,0.00186529855120435,0.020405121610369
"DF1",1.8,901,722,43,531,509,618,1661,2845,7830,19515,0.401229823212913,1,7830,"1",1,0.401229823212913,7830,3.89376176205794,0,0,0,1390,0.00375460858010127,0.020405121610369
"DF1",1.8,8,14,20,496,273,140,302,64,1317,3281,0.401402011581835,1,1317,"1",1,0.401402011581835,1317,3.11958577496178,0,0,0,1391,0.000429151471201373,0.020405121610369
"DF1",1.8,0,3,4,161,75,27,37,80,387,964,0.401452282157676,1,387,"0",1,0.401452282157676,387,2.58771096501891,0,0,0,1392,0.000125237478615154,0.020405121610369
"DF1",1.8,1,4,2,88,41,15,40,17,208,517,0.402321083172147,1,208,"1",1,0.402321083172147,208,2.31806333496276,0,0,0,1393,0.00216414516266067,0.020405121610369
"DF1",1.8,3,6,2,85,119,32,33,58,338,837,0.403823178016726,1,338,"1",1,0.403823178016726,338,2.52891670027765,0,0,0,1394,0.00373357228195941,0.020405121610369
"DF1",1.8,3,2,7,357,63,48,51,62,593,1465,0.404778156996587,1,593,"1",1,0.404778156996587,593,2.77305469336426,0,0,0,1395,0.00236484439687381,0.020405121610369
"DF1",1.8,0,4,7,132,64,27,123,105,462,1120,0.4125,1,462,"0",1,0.4125,462,2.66464197555613,0,0,0,1396,0.0190767284991568,0.020405121610369
"DF1",1.8,0,5,1,73,93,22,11,31,236,571,0.413309982486865,1,236,"0",1,0.413309982486865,236,2.37291200297011,0,0,0,1397,0.00196359390755187,0.020405121610369
"DF1",1.8,0,2,3,65,20,11,18,58,177,428,0.413551401869159,1,177,"0",1,0.413551401869159,177,2.24797326636181,0,0,0,1398,0.000584112149532814,0.020405121610369
"DF1",1.8,0,0,1,82,37,16,35,60,231,557,0.414721723518851,1,231,"0",1,0.414721723518851,231,2.36361197989214,0,0,0,1399,0.00282993031676962,0.020405121610369
"DF1",1.8,5,12,1,241,104,83,118,128,692,1658,0.417370325693607,1,692,"1",1,0.417370325693607,692,2.84010609445676,0,0,0,1400,0.00638645632614269,0.020405121610369
"DF1",1.8,1,5,3,167,39,12,56,55,338,809,0.417799752781211,1,338,"1",1,0.417799752781211,338,2.52891670027765,0,0,0,1401,0.00102888744400068,0.020405121610369
"DF1",1.8,6,8,4,409,188,63,117,327,1122,2685,0.417877094972067,1,1122,"1",1,0.417877094972067,1122,3.04999285692014,0,0,0,1402,0.000185117847343836,0.020405121610369
"DF1",1.8,5,5,1,190,78,26,110,84,499,1194,0.417922948073702,1,499,"1",1,0.417922948073702,499,2.69810054562339,0,0,0,1403,0.000109728679045836,0.020405121610369
"DF1",1.8,1,37,5,180,137,16,81,30,487,1164,0.418384879725086,1,487,"1",1,0.418384879725086,487,2.68752896121463,0,0,0,1404,0.00110530339028576,0.020405121610369
"DF1",1.8,3,9,6,168,158,33,149,85,611,1459,0.418779986291981,1,611,"1",1,0.418779986291981,611,2.78604121024255,0,0,0,1405,0.000944361486377129,0.020405121610369
"DF1",1.8,1,8,8,362,414,42,74,130,1039,2480,0.418951612903226,1,1039,"1",1,0.418951612903226,1039,3.01661554755718,0,0,0,1406,0.000409825246819026,0.020405121610369
"DF1",1.8,0,4,2,102,70,7,59,47,291,694,0.419308357348703,1,291,"0",1,0.419308357348703,291,2.46389298898591,0,0,0,1407,0.000851517059464685,0.020405121610369
"DF1",1.8,2,3,2,97,61,23,22,33,243,579,0.419689119170984,1,243,"1",1,0.419689119170984,243,2.38560627359831,0,0,0,1408,0.000908071150045451,0.020405121610369
"DF1",1.8,0,6,1,39,35,5,15,35,136,324,0.419753086419753,1,136,"0",1,0.419753086419753,136,2.13353890837022,0,0,0,1409,0.000152415790275836,0.020405121610369
"DF1",1.8,0,1,0,80,11,7,0,22,121,288,0.420138888888889,1,121,"0",1,0.420138888888889,121,2.08278537031645,0,0,0,1410,0.000919117647058894,0.020405121610369
"DF1",1.8,5,14,7,242,102,32,106,69,577,1372,0.420553935860058,1,577,"1",1,0.420553935860058,577,2.76117581315573,0,0,0,1411,0.000987880394188317,0.020405121610369
"DF1",1.8,0,0,0,61,52,7,37,16,173,408,0.424019607843137,1,173,"0",1,0.424019607843137,173,2.2380461031288,0,0,0,1412,0.00824073130118601,0.020405121610369
"DF1",1.8,0,22,6,65,20,9,14,79,215,507,0.424063116370809,1,215,"0",1,0.424063116370809,215,2.33243845991561,0,0,0,1413,0.00010260970687829,0.020405121610369
"DF1",1.8,0,2,3,109,22,4,15,59,214,504,0.424603174603175,1,214,"0",1,0.424603174603175,214,2.33041377334919,0,0,0,1414,0.00127353266888148,0.020405121610369
"DF1",1.8,0,4,1,77,22,2,42,36,184,427,0.430913348946136,1,184,"0",1,0.430913348946136,184,2.26481782300954,0,0,0,1415,0.0148613451815535,0.020405121610369
"DF1",1.8,8,22,2,383,199,25,117,47,803,1862,0.4312567132116,1,803,"1",1,0.4312567132116,803,2.90471554527868,0,0,0,1416,0.000796829029094497,0.020405121610369
"DF1",1.8,1,4,3,149,36,27,36,31,287,662,0.433534743202417,1,287,"1",1,0.433534743202417,287,2.45788189673399,0,0,0,1417,0.00528230615554212,0.020405121610369
"DF1",1.8,1,2,0,117,48,17,28,27,240,552,0.434782608695652,1,240,"0",1,0.434782608695652,240,2.38021124171161,0,0,0,1418,0.00287835176488408,0.020405121610369
"DF1",1.8,2,5,3,115,76,10,47,57,315,723,0.435684647302905,1,315,"1",1,0.435684647302905,315,2.4983105537896,0,0,0,1419,0.00207468879668054,0.020405121610369
"DF1",1.8,2,9,3,95,87,44,33,126,399,915,0.436065573770492,1,399,"1",1,0.436065573770492,399,2.60097289568675,0,0,0,1420,0.000874316939890737,0.020405121610369
"DF1",1.8,4,11,4,715,140,57,37,49,1017,2332,0.436106346483705,1,1017,"1",1,0.436106346483705,1017,3.00732095292274,0,0,0,1421,9.35013348121738e-05,0.020405121610369
"DF1",1.8,5,7,4,216,139,16,93,69,549,1258,0.436406995230525,1,549,"1",1,0.436406995230525,549,2.73957234445009,0,0,0,1422,0.000689393193297301,0.020405121610369
"DF1",1.8,2,5,2,76,41,2,25,29,182,417,0.436450839328537,1,182,"1",1,0.436450839328537,182,2.26007138798507,0,0,0,1423,0.000100466075227318,0.020405121610369
"DF1",1.8,0,6,2,56,81,10,32,16,203,462,0.439393939393939,1,203,"0",1,0.439393939393939,203,2.30749603791321,0,0,0,1424,0.00674325674325672,0.020405121610369
"DF1",1.8,7,35,0,1245,251,112,135,235,2020,4590,0.440087145969499,1,2020,"0",1,0.440087145969499,2020,3.30535136944662,0,0,0,1425,0.00157764255127332,0.020405121610369
"DF1",1.8,8,13,2,402,191,57,223,211,1107,2513,0.440509351372861,1,1107,"1",1,0.440509351372861,1107,3.04414762087872,0,0,0,1426,0.000959367723481529,0.020405121610369
"DF1",1.8,14,4,3,136,92,22,69,41,381,863,0.441483198146002,1,381,"1",1,0.441483198146002,381,2.58092497567562,0,0,0,1427,0.00221072894390595,0.020405121610369
"DF1",1.8,1,39,4,78,33,5,36,37,233,527,0.442125237191651,1,233,"1",1,0.442125237191651,233,2.36735592102602,0,0,0,1428,0.00145427741835873,0.020405121610369
"DF1",1.8,1,2,2,61,18,3,27,28,142,321,0.442367601246106,1,142,"1",1,0.442367601246106,142,2.15228834438306,0,0,0,1429,0.000548179642479869,0.020405121610369
"DF1",1.8,0,4,1,182,54,20,43,51,355,801,0.443196004993758,1,355,"0",1,0.443196004993758,355,2.55022835305509,0,0,0,1430,0.00187265917602991,0.020405121610369
"DF1",1.8,6,9,5,133,127,55,66,110,511,1152,0.443576388888889,1,511,"1",1,0.443576388888889,511,2.70842090013471,0,0,0,1431,0.0008582746478874,0.020405121610369
"DF1",1.8,0,2,4,109,48,20,36,71,290,652,0.44478527607362,1,290,"0",1,0.44478527607362,290,2.46239799789896,0,0,0,1432,0.00272531905442229,0.020405121610369
"DF1",1.8,0,2,0,49,24,15,21,37,148,331,0.447129909365559,1,148,"0",1,0.447129909365559,148,2.17026171539496,0,0,0,1433,0.00527138243567041,0.020405121610369
"DF1",1.8,10,40,11,788,329,30,169,157,1534,3420,0.448538011695906,1,1534,"1",1,0.448538011695906,1534,3.18582535961296,0,0,0,1434,0.00314920183341242,0.020405121610369
"DF1",1.8,0,4,2,85,55,7,32,58,243,541,0.44916820702403,1,243,"0",1,0.44916820702403,243,2.38560627359831,0,0,0,1435,0.00140499871067871,0.020405121610369
"DF1",1.8,0,0,4,142,80,24,36,60,346,770,0.449350649350649,1,346,"0",1,0.449350649350649,346,2.53907609879278,0,0,0,1436,0.000406178183955873,0.020405121610369
"DF1",1.8,2,2,0,50,26,3,9,25,117,260,0.45,1,117,"0",1,0.45,117,2.06818586174616,0,0,0,1437,0.00144508670520237,0.020405121610369
"DF1",1.8,2,10,5,464,271,70,125,128,1075,2381,0.451490970180596,1,1075,"1",1,0.451490970180596,1075,3.03140846425162,0,0,0,1438,0.00331326706799189,0.020405121610369
"DF1",1.8,0,7,2,40,54,12,22,33,170,376,0.452127659574468,1,170,"0",1,0.452127659574468,170,2.23044892137827,0,0,0,1439,0.00141019297377545,0.020405121610369
"DF1",1.8,1,7,5,42,40,17,22,35,169,373,0.453083109919571,1,169,"1",1,0.453083109919571,169,2.22788670461367,0,0,0,1440,0.00211323135152186,0.020405121610369
"DF1",1.8,1,8,7,174,88,62,53,128,521,1147,0.454228421970357,1,521,"1",1,0.454228421970357,521,2.71683772329952,0,0,0,1441,0.00252781890499007,0.020405121610369
"DF1",1.8,2,4,6,208,61,13,73,72,439,963,0.455867082035306,1,439,"1",1,0.455867082035306,439,2.64246452024212,0,0,0,1442,0.00360756831957079,0.020405121610369
"DF1",1.8,1,9,13,336,172,22,113,125,791,1729,0.45748987854251,1,791,"1",1,0.45748987854251,791,2.89817648349768,0,0,0,1443,0.00355980190532397,0.020405121610369
"DF1",1.8,3,3,3,73,34,13,41,45,215,468,0.459401709401709,1,215,"1",1,0.459401709401709,215,2.33243845991561,0,0,0,1444,0.00417895771878071,0.020405121610369
"DF1",1.8,0,5,2,70,30,7,32,43,189,411,0.45985401459854,1,189,"0",1,0.45985401459854,189,2.27646180417324,0,0,0,1445,0.00098455270751998,0.020405121610369
"DF1",1.8,2,9,6,321,174,25,86,55,678,1469,0.461538461538462,1,678,"1",1,0.461538461538462,678,2.83122969386706,0,0,0,1446,0.00366300366300373,0.020405121610369
"DF1",1.8,1,8,7,303,205,29,102,103,758,1628,0.465601965601966,1,758,"1",1,0.465601965601966,758,2.87966920563205,0,0,0,1447,0.00880425880425873,0.020405121610369
"DF1",1.8,0,4,2,34,29,8,33,17,127,272,0.466911764705882,1,127,"0",1,0.466911764705882,127,2.10380372095596,0,0,0,1448,0.00281313052925659,0.020405121610369
"DF1",1.8,6,19,4,291,215,49,74,85,743,1584,0.469065656565657,1,743,"1",1,0.469065656565657,743,2.87098881376058,0,0,0,1449,0.00461305973116997,0.020405121610369
"DF1",1.8,0,0,0,70,21,8,13,20,132,281,0.469750889679715,1,132,"0",1,0.469750889679715,132,2.12057393120585,0,0,0,1450,0.00146084690803365,0.020405121610369
"DF1",1.8,2,11,9,180,66,28,50,106,452,954,0.473794549266247,1,452,"1",1,0.473794549266247,452,2.65513843481138,0,0,0,1451,0.00860809351375389,0.020405121610369
"DF1",1.8,4,39,1,232,135,23,82,52,568,1190,0.477310924369748,1,568,"1",1,0.477310924369748,568,2.75434833571102,0,0,0,1452,0.00742172975384852,0.020405121610369
"DF1",1.8,2,0,3,78,53,25,50,47,258,540,0.477777777777778,1,258,"0",1,0.477777777777778,258,2.41161970596323,0,0,0,1453,0.000978090766823158,0.020405121610369
"DF1",1.8,6,9,3,331,147,26,89,70,681,1424,0.478230337078652,1,681,"1",1,0.478230337078652,681,2.83314711191279,0,0,0,1454,0.000947217141363977,0.020405121610369
"DF1",1.8,0,3,0,151,175,19,24,51,423,882,0.479591836734694,1,423,"0",1,0.479591836734694,423,2.62634036737504,0,0,0,1455,0.00284695375947728,0.020405121610369
"DF1",1.8,6,23,8,213,112,79,65,159,665,1383,0.480838756326826,1,665,"1",1,0.480838756326826,665,2.8228216453031,0,0,0,1456,0.00259996000061548,0.020405121610369
"DF1",1.8,2,9,6,329,243,48,193,127,957,1986,0.481873111782477,1,957,"1",1,0.481873111782477,957,2.98091193777684,0,0,0,1457,0.00215114826340768,0.020405121610369
"DF1",1.8,1,14,12,356,153,75,111,117,839,1723,0.486941381311666,1,839,"1",1,0.486941381311666,839,2.9237619608287,0,0,0,1458,0.010517850872485,0.020405121610369
"DF1",1.8,2,2,3,124,50,11,31,32,255,516,0.494186046511628,1,255,"1",1,0.494186046511628,255,2.40654018043396,0,0,0,1459,0.0148779000471214,0.020405121610369
"DF1",1.8,4,6,3,205,52,8,71,34,383,771,0.496757457846952,1,383,"1",1,0.496757457846952,383,2.58319877396862,0,0,0,1460,0.00520332646677352,0.020405121610369
"DF1",1.8,1,6,1,111,26,11,26,22,204,409,0.498777506112469,1,204,"1",1,0.498777506112469,204,2.3096301674259,0,0,0,1461,0.00406646791831317,0.020405121610369
"DF1",1.8,4,0,0,145,36,15,25,21,246,492,0.5,1,246,"0",1,0.5,246,2.39093510710338,0,0,0,1462,0.00245098039215682,0.020405121610369
"DF1",1.8,0,1,1,78,23,9,28,23,163,326,0.5,1,163,"0",1,0.5,163,2.21218760440396,0,0,0,1463,0,0.020405121610369
"DF1",1.8,1,4,2,336,121,50,70,142,726,1447,0.501727712508639,1,726,"1",1,0.501727712508639,726,2.86093662070009,0,0,0,1464,0.00345542501727714,0.020405121610369
"DF1",1.8,1,7,0,111,107,22,51,60,359,714,0.502801120448179,1,359,"0",1,0.502801120448179,359,2.55509444857832,0,0,0,1465,0.00213942326241788,0.020405121610369
"DF1",1.8,1,2,0,50,33,13,20,36,155,308,0.503246753246753,1,155,"0",1,0.503246753246753,155,2.19033169817029,0,0,0,1466,0.000886300329197342,0.020405121610369
"DF1",1.8,0,15,6,441,157,50,77,90,836,1634,0.511627906976744,1,836,"0",1,0.511627906976744,836,2.92220627743902,0,0,0,1467,0.0166541635408852,0.020405121610369
"DF1",1.8,0,0,0,45,28,6,25,37,141,274,0.514598540145985,1,141,"0",1,0.514598540145985,141,2.14921911265538,0,0,0,1468,0.0058062375580623,0.020405121610369
