"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","mVarPB2","mVarPB1","mVarPA","mVarHA","mVarNP","mVarNA","mVarM","mVarNS","mHelperPB2","mHelperPB1","mHelperPA","mHelperHA","mHelperNP","mHelperNA","mHelperM","mHelperNS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop"
"MDCK",0.2,0,1,0,21,12,1,10,5,0,0,0,8,6,2,13,28,2,14,13,856,495,57,534,974,3052,50091,0.0609291090215807,0.0021361122756583
"MDCK",0.2,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,3,3,5,2,52,90,26,39,111,337,47036,0.00716472489157241,0.00019134280125861
"MDCK",0.2,0,1,0,7,6,0,4,4,0,0,1,9,12,10,8,19,0,8,4,248,225,120,249,914,1849,53528,0.0345426692572112,0.00151322672246301
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,3,13,11,42,42415,0.000990215725568785,0
"MDCK",0.2,0,0,0,5,1,0,0,5,0,0,0,13,3,4,8,0,5,16,9,1002,537,35,283,626,2552,38599,0.0661157024793388,0.00101038887017798
"MDCK",0.2,0,0,0,14,6,0,4,6,0,1,0,17,10,0,10,8,4,22,8,1039,674,44,613,1124,3604,50272,0.0716900063653724,0.00151177593889243
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,5,12,5,9,8,296,181,116,132,332,1100,30693,0.0358387906037207,0.000684195093343759
"MDCK",0.2,0,1,0,14,4,0,3,14,0,0,0,7,3,0,1,2,6,22,18,1024,439,54,495,829,2936,40099,0.0732187835108107,0.00122197561036435
"MDCK",0.2,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,6,1,10,3,30,79,9,45,160,350,26668,0.0131243437828109,0.000487475626218689
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,109,46,4,22,31,218,5021,0.0434176458872735,0.000796654052977495
"MDCK",0.2,2,0,2,10,9,1,5,7,0,0,0,62,12,0,19,19,10,20,9,1343,1079,70,978,1548,5205,51785,0.100511731196292,0.00285797045476489
"MDCK",0.2,0,0,0,1,0,0,2,10,0,0,0,11,4,1,8,4,3,17,4,628,267,53,335,691,2039,35302,0.0577587672086567,0.00116140728570619
"MDCK",0.2,0,0,0,5,0,0,0,1,0,0,0,10,10,0,15,3,2,10,11,299,178,20,275,269,1108,27575,0.040181323662738,0.00159564823209429
"MDCK",0.2,0,0,0,20,1,0,21,10,0,1,1,21,9,1,10,9,1,32,15,777,321,49,572,494,2365,42881,0.0551526317016861,0.00242531657377393
"MDCK",0.2,0,0,0,6,2,3,4,36,0,0,1,3,7,0,10,5,3,11,5,501,351,30,217,775,1970,47277,0.0416693106584597,0.00162869894451848
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,4,2,6,2,171,127,48,118,298,781,32184,0.0242667163808103,0.000279642058165548
"MDCK",0.2,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,2,1,0,2,39,24,2,16,60,151,9122,0.0165533874150406,0.000767375575531682
"MDCK",0.2,0,0,0,9,1,0,3,0,0,0,0,0,16,1,4,1,3,18,18,702,623,70,433,1434,3336,56972,0.0585550796882679,0.000614336867233027
"MDCK",0.2,0,0,0,1,3,1,5,4,0,2,1,34,7,0,21,13,5,36,9,1545,925,122,833,1587,5154,46659,0.110461004307851,0.00197175250219679
"MDCK",0.2,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,2,4,5,18,28,4,23,43,134,51003,0.00262729643354312,0.000137246828617924
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,6,5,1,8,11,2,4,3,77,69,46,68,283,583,37754,0.0154420723631933,0.000821105048471685
"MDCK",0.2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,8,19,11,1117,533,137,521,2873,5222,49653,0.105169878959982,0.0000604193100114797
"MDCK",0.2,1,1,0,19,18,0,11,25,0,2,1,8,17,0,9,19,6,12,5,636,568,45,263,852,2518,44989,0.0559692369245816,0.00291182289003979
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,3,0,0,80,54,11,30,53,238,6792,0.0350412249705536,0.00103062426383981
"MDCK",0.2,0,0,0,5,0,0,5,3,0,0,0,5,2,1,0,7,8,25,9,1367,954,97,862,1831,5181,46390,0.111683552489761,0.000603578357404613
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,52,70,15,29,94,265,23664,0.0111984448951995,0
"MDCK",0.2,0,0,0,0,5,0,1,0,0,0,0,0,3,1,0,0,0,1,0,90,44,2,26,15,188,5051,0.0372203524054643,0.00197980597901406
"MDCK",0.2,0,6,1,30,9,0,17,27,0,1,0,10,4,2,12,35,7,15,9,873,484,43,402,1008,2995,38937,0.0769191257672651,0.00395510696766572
"MDCK",0.2,0,1,0,0,0,0,3,1,0,0,0,3,1,0,0,3,1,2,4,112,98,31,47,222,529,41538,0.0127353266888151,0.000288892098801098
"MDCK",0.2,0,0,0,0,0,0,0,2,0,0,0,0,4,0,2,5,1,2,3,34,48,7,40,172,320,7399,0.043249087714556,0.00175699418840384
"MDCK",0.2,0,0,0,0,1,0,0,3,0,0,0,0,0,2,2,5,1,4,4,74,66,31,50,194,437,49791,0.00877668654977807,0.000261091361892712
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,4,45,82,7,19,112,276,34550,0.00798842257597684,0.000144717800289436
"MDCK",0.2,0,0,0,26,2,0,41,17,0,0,0,18,6,8,37,40,5,9,10,603,246,42,416,631,2157,38705,0.0557292339491022,0.00503810877147655
"MDCK",0.2,0,0,3,8,10,2,3,16,0,0,0,9,2,0,6,6,0,6,11,349,197,25,414,628,1695,43816,0.0386844988132189,0.00148347635566916
"MDCK",0.2,0,0,0,4,8,0,1,4,0,0,1,18,3,0,0,0,2,10,4,315,198,59,60,288,975,9503,0.102599179206566,0.00410396716826265
"MDCK",0.2,0,0,0,14,10,3,6,33,0,0,0,0,0,0,2,12,8,3,7,469,315,180,273,732,2067,6606,0.312897366030881,0.0121102028458977
"MDCK",0.2,0,3,0,16,11,0,15,14,0,0,0,16,12,8,35,49,6,28,5,710,441,68,729,876,3042,57667,0.0527511401668198,0.00310402830041445
"MDCK",0.2,0,0,0,14,8,1,8,6,0,1,0,6,12,0,9,0,5,14,4,570,658,49,275,967,2607,56053,0.0465095534583341,0.00115961679125114
"MDCK",0.2,0,0,0,4,1,1,1,1,0,0,0,2,0,0,0,0,1,8,1,122,74,53,39,211,519,47360,0.0109586148648649,0.000211148648648649
"MDCK",0.2,0,0,0,1,0,0,1,1,0,0,0,1,4,0,1,3,5,7,8,197,111,27,75,198,640,31528,0.0202994163917787,0.000380614057345851
"MDCK",0.2,0,0,0,0,1,0,0,0,0,0,0,5,4,3,1,11,3,8,5,174,145,43,108,475,986,48557,0.020306032086002,0.00051485882570999
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,33,8,727,636,43,354,973,2784,23402,0.118964191094778,0.0000427313904794462
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,4,11,3,2,4,12,1,6,11,306,160,30,166,302,1018,38553,0.0264052084143906,0.000933779472414598
"MDCK",0.2,0,1,0,4,3,0,6,2,0,1,0,3,5,0,1,8,0,3,5,322,152,31,230,544,1321,47527,0.0277947272076925,0.000715382835020094
"MDCK",0.2,0,0,0,4,5,0,1,5,0,0,0,4,4,0,4,5,3,16,10,684,487,68,256,838,2394,76270,0.031388488265373,0.000419562082076832
"MDCK",0.2,0,0,0,1,0,0,0,0,0,5,6,26,0,0,12,32,9,43,6,448,648,34,257,1471,2998,31111,0.0963646298736781,0.00263572369901321
"MDCK",0.2,0,1,2,9,24,4,26,27,0,3,0,0,0,0,0,0,13,30,7,734,762,123,447,1190,3402,82729,0.0411222183273096,0.00116041533198757
"MDCK",0.2,0,0,0,3,0,0,2,2,0,0,0,1,0,0,5,0,3,22,14,407,155,22,596,219,1451,22298,0.0650731007265226,0.000583011929321015
"MDCK",0.2,0,1,0,24,5,1,4,45,0,0,0,40,5,0,2,3,0,25,5,979,290,41,318,896,2684,40674,0.065988100506466,0.00319614495746669
"MDCK",0.2,0,0,0,2,12,3,2,26,0,0,0,6,7,1,6,20,3,8,3,696,582,67,319,1330,3093,74611,0.0414550133358352,0.00113924220289233
"MDCK",0.2,0,0,0,2,3,2,2,8,0,0,0,2,1,0,2,2,1,5,3,492,167,10,282,388,1372,29410,0.0466507990479429,0.000816048962937776
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,11,9,193,204,42,89,343,900,40540,0.0222002960039467,0.0000493339911198816
"MDCK",0.2,0,0,0,0,0,0,0,7,0,1,0,4,3,1,2,15,0,3,2,319,180,18,154,462,1171,31339,0.0373655828201283,0.00105300105300105
"MDCK",0.2,0,0,0,10,11,1,3,14,0,0,0,3,4,4,1,21,5,6,5,309,222,29,91,396,1135,41321,0.0274678734783766,0.00174245541008204
"MDCK",0.2,1,0,0,20,27,0,14,10,0,1,0,17,12,1,10,14,2,13,7,618,516,32,558,1125,2998,53815,0.0557093747096534,0.00235993682058906
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,43,16,1159,1188,90,1247,2042,5800,68617,0.0845271579929172,0
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,39,26,11,10,64,154,30841,0.0049933530041179,0
"MDCK",0.2,1,0,0,36,3,0,1,4,0,1,0,3,6,1,2,17,8,16,9,506,607,48,247,1336,2852,84548,0.0337323177366703,0.000887070066707669
"MDCK",0.2,0,0,0,15,9,8,4,19,0,2,0,8,16,4,5,45,6,13,10,541,339,53,238,605,1940,62543,0.0310186591624962,0.0021585149417201
"MDCK",0.2,0,0,0,8,1,1,14,22,0,0,0,1,0,0,9,0,5,23,7,1116,576,27,848,872,3530,42627,0.0828113636896803,0.00131372135031787
"MDCK",0.2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5,1,7,3,65,66,22,48,122,342,46068,0.00742380828340714,0.000173656334114787
"MDCK",0.2,0,0,0,0,2,2,0,3,0,0,0,0,0,1,0,3,2,4,4,74,52,31,27,136,341,60946,0.00559511698880977,0.000180487644800315
"MDCK",0.2,0,0,0,0,0,0,0,0,0,1,0,24,22,1,18,15,1,9,7,312,170,39,275,464,1358,53170,0.0255407184502539,0.00152341545984578
"MDCK",0.2,0,0,0,3,1,1,3,9,0,1,0,1,3,0,0,3,3,8,6,167,120,40,101,296,766,44264,0.0173052593529731,0.000564793059822881
"MDCK",0.2,0,0,0,0,3,0,0,0,0,0,0,11,0,1,4,3,2,11,4,259,168,16,155,223,860,29326,0.0293255131964809,0.000750187546886722
"MDCK",0.2,0,0,0,0,6,0,0,2,0,2,0,4,1,0,8,5,9,7,2,223,248,59,212,561,1349,52762,0.0255676433797051,0.000530684962662522
"MDCK",0.2,0,0,0,31,1,0,6,5,0,0,0,0,0,0,0,0,7,14,5,533,194,29,171,317,1313,12270,0.107008964955175,0.00350448247758761
"MDCK",0.2,0,0,0,14,7,0,15,32,1,3,1,55,39,3,76,56,3,40,11,1134,927,99,978,1773,5267,61572,0.085542129539401,0.0049048268693562
"MDCK",0.2,0,0,0,9,8,0,4,3,0,0,0,2,3,0,2,3,1,13,4,438,285,27,220,310,1332,31217,0.0426690585258033,0.00108915014255053
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,44,31,17,26,110,234,42173,0.00554857373200863,0.0000948474142223698
"MDCK",0.2,0,3,0,3,2,2,3,9,0,0,0,15,1,0,5,21,6,15,5,318,229,32,221,469,1359,56153,0.0242017345466849,0.00113974320160989
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,306,246,53,382,593,1595,32782,0.0486547495576841,0
"MDCK",0.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,4,0,5,10,28,37507,0.000746527314901218,0.0000533233796358013
"MDCK",0.2,0,0,0,0,0,0,0,0,0,3,0,14,5,3,4,34,5,4,7,200,210,65,102,563,1219,45826,0.0266006197355213,0.00137476541701218
"MDCK",0.2,0,1,0,1,6,0,2,4,0,1,0,0,0,0,0,2,1,2,0,243,173,27,129,297,889,33914,0.0262133632128325,0.000501267912956301
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,14,9,2,14,14,58,52432,0.00110619469026549,0.0000190723222459567
"MDCK",0.2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,8,7,161,211,25,105,303,826,29687,0.0278236265031832,0.00013473911139556
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,4,4,22,43,5,25,137,246,5617,0.0437956204379562,0.0010681858643404
"MDCK",0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,25,8,6,6,22,69,7568,0.00911733615221987,0.000132135306553911
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,22,5,342,272,71,232,467,1417,42183,0.0335917312661499,0.0000237062323684897
"MDCK",0.2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,8,2,5,6,120,89,19,55,278,586,50183,0.0116772612239205,0.000239124803220214
"MDCK",0.2,0,0,0,0,0,0,0,0,1,0,0,15,22,6,7,14,5,3,5,161,173,27,69,328,836,42401,0.0197165161199028,0.00153298271267187
"MDCK",0.2,0,0,0,15,3,1,0,1,0,2,0,6,1,1,2,2,3,7,2,345,122,93,197,214,1017,7919,0.128425306225534,0.00429347139790378
"MDCK",0.2,0,0,0,1,5,2,6,18,0,1,0,53,25,1,27,59,6,18,11,959,483,33,548,1217,3473,28284,0.122790270117381,0.00700042426813746
"MDCK",0.2,0,0,0,2,0,1,3,11,0,0,0,30,18,5,18,62,2,4,7,221,283,25,136,434,1262,26906,0.0469040362744369,0.00557496469189028
"MDCK",0.2,0,1,0,1,3,0,2,2,0,2,0,0,0,0,0,0,3,8,5,369,141,29,289,472,1327,37347,0.0355316357404879,0.000294535036281361
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,16,7,541,696,83,215,895,2457,47471,0.0517579153588507,0.0000210654926165448
"MDCK",0.2,0,0,0,0,5,0,3,10,0,0,0,14,14,2,11,30,6,16,8,706,549,42,421,875,2712,41847,0.0648075130833752,0.00212679523024351
"MDCK",0.2,0,0,0,4,0,0,0,4,0,1,0,0,0,0,0,0,1,8,5,75,93,24,44,191,450,58961,0.0076321636335883,0.000152643272671766
"MDCK",0.2,0,0,0,3,2,0,4,4,0,1,1,15,4,0,9,11,4,7,5,360,177,49,147,321,1124,41600,0.0270192307692308,0.00129807692307692
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,17,24,8,18,41,112,30130,0.00371722535678726,0
"MDCK",0.2,0,0,0,17,22,4,19,0,0,0,0,41,0,0,18,45,6,44,13,1506,911,87,746,2508,5987,53275,0.112379164711403,0.00311590802440169
"MDCK",0.2,0,0,0,11,6,1,1,1,0,2,0,15,23,0,11,14,11,22,16,947,831,73,559,1374,3918,52249,0.0749870810924611,0.00162682539378744
"MDCK",0.2,0,0,0,10,22,3,0,48,0,0,0,34,20,7,17,39,4,5,7,736,1312,106,380,1442,4192,47789,0.08771893113478,0.00418506350833874
"MDCK",0.2,0,1,0,5,5,0,6,5,0,4,0,13,2,0,1,5,1,13,10,333,324,54,206,705,1693,49214,0.034400780265778,0.000955012801235421
"MDCK",0.2,0,0,0,5,6,0,3,9,0,1,0,18,1,0,3,9,3,17,19,1042,363,48,361,404,2312,37011,0.0624679149442058,0.00148604468941666
"MDCK",0.2,0,0,0,0,4,0,0,8,0,0,0,3,23,0,19,16,2,10,4,841,761,60,566,1077,3394,57716,0.0588051840044355,0.00126481391641832
"MDCK",0.2,0,0,0,5,8,1,6,10,0,0,0,4,2,0,9,5,1,9,3,395,165,35,222,370,1250,38211,0.0327130930883777,0.00130852372353511
"MDCK",0.2,0,0,0,0,0,0,1,0,0,0,1,16,20,4,6,84,7,10,8,744,362,108,269,1200,2840,50052,0.0567409893710541,0.00263725725245744
"MDCK",0.2,0,0,0,4,2,0,2,5,0,0,0,5,5,0,7,12,7,23,15,623,299,84,343,676,2112,50415,0.0418922939601309,0.000833085391252603
"MDCK",0.2,0,0,0,8,1,0,9,24,0,0,1,8,8,1,21,11,5,55,4,357,348,45,550,726,2182,48842,0.0446746652471234,0.00188362474919127
"MDCK",0.2,1,0,0,10,5,1,4,2,0,1,0,0,3,0,0,11,5,31,19,821,488,52,620,1058,3132,65716,0.047659626270619,0.000578245784892568
"MDCK",0.2,0,0,0,0,0,2,5,3,0,0,0,0,0,0,0,0,2,13,7,388,290,97,231,424,1462,43604,0.0335290340335749,0.000229336758095588
"MDCK",0.2,0,0,0,1,0,1,10,9,0,0,2,37,31,0,16,80,5,14,7,601,531,55,616,1500,3516,51229,0.0686330008393683,0.00365027621074001
"MDCK",0.2,0,0,1,1,1,0,2,8,0,0,0,0,0,0,1,2,2,13,8,464,239,54,284,768,1848,55018,0.0335890072339961,0.000290813915445854
"MDCK",0.2,0,0,0,8,1,0,4,3,0,0,0,8,9,0,0,0,1,5,5,291,236,22,199,140,932,32255,0.0288947450007751,0.00102309719423345
"MDCK",0.2,0,0,0,9,6,0,0,23,0,0,0,5,6,1,4,6,3,25,17,1081,852,100,508,1435,4081,56986,0.0716140806513881,0.00105289018355386
"MDCK",0.2,0,1,0,3,5,1,5,10,0,0,0,0,4,0,3,9,4,17,7,346,387,50,147,676,1675,60038,0.0278989973017089,0.000682900829474666
"MDCK",0.2,0,0,0,2,1,0,0,2,0,1,0,0,2,0,4,7,3,6,7,219,211,25,164,320,974,40337,0.0241465651882887,0.000471031559114461
"MDCK",0.2,0,0,0,9,4,0,1,23,0,0,0,4,0,0,1,1,2,24,10,472,206,39,371,719,1886,29084,0.0648466510796314,0.00147847613808279
"MDCK",0.2,0,0,0,1,1,0,0,2,0,0,0,5,3,1,2,0,0,6,3,252,99,9,153,287,824,15320,0.0537859007832898,0.00097911227154047
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,13,850,533,54,668,1049,3220,22179,0.145182379728572,0
"MDCK",0.2,0,0,1,0,9,4,4,17,0,0,1,0,0,0,0,0,18,63,21,1002,725,223,794,1461,4343,46577,0.0932434463361745,0.000772913669837044
"MDCK",0.2,0,0,0,3,5,0,2,5,0,0,0,0,0,0,0,0,5,10,0,153,112,40,97,322,754,45966,0.0164034286211548,0.000326328155593265
"MDCK",0.2,0,0,0,6,3,1,2,9,0,0,0,13,6,1,2,6,1,10,10,489,443,55,256,918,2231,50380,0.0442834458118301,0.000972608177848352
"MDCK",0.2,0,0,0,3,4,0,7,0,0,0,0,16,25,2,11,33,5,26,10,465,468,50,319,688,2132,44631,0.0477694875759002,0.0022630010530797
"MDCK",0.2,0,0,1,4,0,1,3,6,0,0,0,19,6,2,5,6,2,11,14,504,210,63,238,659,1754,37277,0.0470531426885211,0.00142178823403171
"MDCK",0.2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,193,163,53,79,275,788,32636,0.0241451158230175,0.000398333129059934
"MDCK",0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,6,5,91,111,23,57,140,442,62680,0.00705169112954691,0.0000957243139757498
"MDCK",0.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,2,34,38,4,18,48,150,47416,0.00316348911759744,0.0000632697823519487
"MDCK",0.2,0,0,0,4,5,1,0,5,0,0,0,0,1,0,2,4,5,13,6,197,237,40,170,454,1144,66374,0.0172356645674511,0.000331455087835598
"MDCK",0.2,1,0,0,6,2,1,1,2,0,0,0,0,0,0,0,0,6,9,4,703,431,72,200,302,1740,11204,0.155301677972153,0.00116029989289539
"MDCK",0.2,0,0,0,3,0,2,9,8,0,1,0,0,0,0,0,8,2,8,7,271,184,80,247,524,1354,32840,0.0412302070645554,0.000943970767356882
"MDCK",0.2,0,0,0,8,0,1,0,2,0,1,0,0,0,0,0,0,3,2,1,390,96,18,82,92,696,6985,0.0996420901932713,0.00171796707229778
"MDCK",0.2,0,0,0,4,1,1,2,5,0,0,0,1,1,2,0,2,1,1,1,330,91,41,107,106,697,6750,0.103259259259259,0.00281481481481481
"MDCK",0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,4,2,51,83,16,35,172,369,42531,0.00867602454680116,0.000141073569866685
"MDCK",0.2,0,0,0,12,7,1,6,18,1,0,0,3,5,1,9,5,2,10,8,453,281,45,283,832,1982,63263,0.0313295291086417,0.00107487789071021
"MDCK",0.2,0,0,0,4,6,0,2,4,0,0,1,4,3,2,2,7,6,16,7,351,296,72,171,613,1567,60834,0.0257586218233225,0.000575336160699609
"MDCK",0.2,0,0,0,0,1,0,1,8,0,1,0,33,32,4,23,46,7,9,7,534,493,91,219,916,2425,46989,0.0516078231075358,0.00317095490433931
"MDCK",0.2,0,1,0,21,18,1,10,62,0,0,0,13,20,1,9,32,6,16,8,833,518,71,281,1381,3302,58863,0.0560963593428809,0.00319385692200533
"MDCK",0.2,0,1,0,5,5,1,4,7,0,0,0,9,1,0,11,5,12,10,12,469,348,139,191,562,1792,38480,0.0465696465696466,0.00127338877338877
"MDCK",0.2,0,0,0,1,3,0,4,2,0,1,0,5,4,0,6,10,3,23,2,249,334,24,254,589,1514,50787,0.02981077834879,0.000708842814105972
"MDCK",0.2,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,1,4,2,57,32,21,13,89,227,27863,0.00814700498869468,0.000287119118544306
"MDCK",0.2,0,0,0,17,1,1,7,16,0,1,0,12,4,0,8,15,0,4,5,292,290,32,382,678,1765,48535,0.0363655094261873,0.00168950242093335
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,0,6,7,27,22194,0.00121654501216545,0.0000450572226727944
"MDCK",0.2,1,0,0,14,5,2,3,13,0,0,0,7,4,0,0,1,3,13,7,340,195,64,206,586,1464,62950,0.0232565528196982,0.00079428117553614
"MDCK",0.2,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,1,0,1,0,42,52,13,32,111,258,16622,0.0155215978823246,0.000421128624714234
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,21,45,4,22,73,167,27555,0.00606060606060606,0
"MDCK",0.2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,7,7,9,339,401,48,217,833,1865,47760,0.0390494137353434,0.0000837520938023451
"MDCK",0.2,0,0,0,6,1,0,3,2,0,1,0,5,0,0,1,2,4,10,12,405,218,57,197,304,1228,33443,0.0367191938522262,0.000627934096821457
"MDCK",0.2,0,1,0,0,1,0,0,1,0,0,0,2,0,0,1,2,2,2,2,65,56,5,26,73,239,40132,0.00595534735373268,0.00019934217083624
"MDCK",0.2,0,0,0,3,1,0,0,3,0,0,0,1,1,0,1,4,2,4,5,136,93,13,64,210,541,39073,0.0138458782279323,0.000358303687968674
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,20,13,17,37,124,26365,0.00470320500663759,0
"MDCK",0.2,0,0,0,2,0,0,1,0,0,0,0,1,4,0,5,4,0,9,8,223,229,17,121,237,861,23834,0.0361248636401779,0.000713266761768902
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,5,7,223,96,19,138,134,628,40215,0.0156160636578391,0.000149198060425214
"MDCK",0.2,0,0,0,9,2,0,3,23,0,1,0,0,0,0,0,0,2,21,15,640,469,42,464,1211,2902,55594,0.0521998776846422,0.000683526999316473
"MDCK",0.2,0,0,0,2,0,0,2,5,0,1,0,0,3,0,4,4,8,11,7,299,279,42,236,400,1303,38420,0.0339146277980219,0.000546590317542946
"MDCK",0.2,0,0,0,15,5,2,2,6,0,0,0,3,0,0,5,2,5,6,3,705,212,109,261,408,1749,10380,0.16849710982659,0.00385356454720617
"MDCK",0.2,0,0,0,0,1,0,0,6,0,0,0,2,0,0,0,0,0,7,2,62,62,25,32,155,354,28542,0.0124027748581038,0.000315324784528064
"MDCK",0.2,0,0,0,1,2,0,1,7,0,0,0,0,0,0,0,0,2,3,6,340,242,40,216,679,1539,33764,0.0455810922876436,0.000325790783082573
"MDCK",0.2,0,0,1,1,0,0,0,13,0,0,1,24,11,1,9,15,7,15,7,495,212,43,367,605,1827,43619,0.041885416905477,0.00174235998074234
"MDCK",0.2,0,0,0,22,6,1,17,15,0,0,0,17,7,0,4,0,7,30,17,1354,779,76,920,1543,4815,48291,0.0997080201279742,0.001842993518461
"MDCK",0.2,0,0,0,0,1,0,0,0,1,0,0,8,0,2,0,5,3,5,4,157,52,9,60,40,347,6745,0.0514455151964418,0.00252038547071905
"MDCK",0.2,1,0,0,1,2,0,2,4,0,0,0,0,1,0,0,0,4,8,4,359,257,19,109,256,1027,35953,0.0285650710650015,0.00030595499680138
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,136,182,36,70,384,814,48345,0.0168373151308305,0.0000206846623228876
"MDCK",0.2,0,0,0,5,0,0,7,5,0,0,1,2,5,1,6,5,1,13,4,277,318,184,140,623,1597,41900,0.0381145584725537,0.000883054892601432
"MDCK",0.2,0,0,0,0,1,0,0,4,0,0,0,3,2,0,0,3,0,2,3,68,49,5,46,77,263,39470,0.0066632885736002,0.000329364073980238
"MDCK",0.2,0,0,0,0,0,1,0,0,0,0,0,6,7,1,3,7,1,2,1,243,168,35,79,204,758,8836,0.0857854232684473,0.00282933454051607
"MDCK",0.2,0,0,0,2,1,1,2,2,0,0,0,3,5,0,0,3,0,5,6,94,116,25,34,97,396,44071,0.00898550066937442,0.000431122506863924
"MDCK",0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,56,28,9,27,93,219,38070,0.00575256107171001,0.000026267402153927
"MDCK",0.2,0,0,0,1,1,0,2,17,0,0,0,4,2,0,6,6,2,8,4,483,244,39,219,745,1783,47277,0.0377138989360577,0.000824925439431436
"MDCK",0.2,0,2,0,12,3,0,12,6,0,7,0,3,8,1,7,20,4,13,11,413,261,30,245,543,1601,38385,0.0417090009118145,0.00211019929660023
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,66,54,24,42,178,369,42317,0.00871989980386133,0
"MDCK",0.2,0,0,0,3,0,1,0,0,0,1,1,2,1,0,2,3,8,6,6,69,117,41,46,145,452,53885,0.00838823420246822,0.000259812563793263
"MDCK",0.2,0,0,0,6,2,2,10,13,0,2,0,2,14,1,3,4,4,14,10,553,580,68,421,988,2697,59147,0.0455982551946844,0.000997514666847008
"MDCK",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,86,73,19,45,172,402,38429,0.0104608498789976,0
"MDCK",0.2,0,0,0,13,12,0,9,13,0,0,1,11,8,0,6,9,3,14,8,899,438,52,286,756,2538,50871,0.0498909005130625,0.00161192034754575
"MDCK",0.2,1,0,0,0,7,0,3,36,0,0,0,10,12,1,12,18,2,9,4,693,382,39,259,905,2393,42387,0.0564559888645103,0.00235921390992521
"MDCK",0.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,1,348,176,20,72,90,717,6335,0.113180741910024,0.000315706393054459
