"Cell","MOI","WF10PB2","WF10PB1","WF10PA","WF10HA","WF10NP","WF10NA","WF10M","WF10NS","Flu_RNA","TotalRNA","Flu_Prop","Test_Prop"
"DF1",0.2,0,0,0,2,0,0,0,1,3,1655,0.00181268882175227,0.00181268882175227
"DF1",0.2,0,2,0,0,0,1,0,0,3,987,0.00303951367781155,0.00303951367781155
"DF1",0.2,0,0,0,3,2,0,3,2,10,2463,0.00406008932196508,0.00406008932196508
"DF1",0.2,0,0,1,0,1,0,0,0,2,882,0.00226757369614512,0.00226757369614512
"DF1",0.2,0,0,2,10,13,6,10,22,63,18783,0.00335409678965022,0.00335409678965022
"DF1",0.2,0,0,0,3,4,1,2,1,11,1469,0.00748808713410483,0.00748808713410483
"DF1",0.2,0,0,0,1,0,0,0,2,3,1826,0.00164293537787514,0.00164293537787514
"DF1",0.2,0,0,0,0,1,0,0,0,1,1840,0.000543478260869565,0.000543478260869565
"DF1",0.2,0,0,0,0,0,1,0,1,2,1209,0.00165425971877585,0.00165425971877585
"DF1",0.2,0,0,0,0,2,1,0,1,4,1231,0.00324939073923639,0.00324939073923639
"DF1",0.2,0,2,0,4,5,0,5,5,21,4813,0.00436318304591731,0.00436318304591731
"DF1",0.2,0,0,0,0,2,0,1,1,4,637,0.00627943485086342,0.00627943485086342
"DF1",0.2,0,0,0,1,0,1,1,0,3,1405,0.00213523131672598,0.00213523131672598
"DF1",0.2,0,0,1,2,1,0,1,1,6,1842,0.00325732899022801,0.00325732899022801
"DF1",0.2,0,0,0,0,0,0,0,0,0,995,0,0
"DF1",0.2,0,0,0,0,0,0,1,1,2,749,0.00267022696929239,0.00267022696929239
"DF1",0.2,0,0,0,0,1,0,0,1,2,737,0.00271370420624152,0.00271370420624152
"DF1",0.2,1,2,0,1,13,0,5,17,39,1269,0.0307328605200946,0.0307328605200946
"DF1",0.2,0,0,0,0,1,1,0,0,2,1043,0.00191754554170662,0.00191754554170662
"DF1",0.2,0,0,0,3,0,0,1,0,4,1104,0.0036231884057971,0.0036231884057971
"DF1",0.2,0,0,0,2,0,0,0,0,2,1845,0.0010840108401084,0.0010840108401084
"DF1",0.2,0,0,0,0,0,0,0,1,1,632,0.00158227848101266,0.00158227848101266
"DF1",0.2,0,0,0,0,2,0,1,2,5,1325,0.00377358490566038,0.00377358490566038
"DF1",0.2,0,0,0,0,1,0,0,1,2,709,0.00282087447108604,0.00282087447108604
"DF1",0.2,0,0,0,3,1,0,0,1,5,1169,0.00427715996578272,0.00427715996578272
"DF1",0.2,0,0,1,5,1,0,1,5,13,2527,0.00514444004748714,0.00514444004748714
"DF1",0.2,0,0,0,4,7,0,3,2,16,3481,0.004596380350474,0.004596380350474
"DF1",0.2,0,0,1,0,0,1,1,1,4,2375,0.00168421052631579,0.00168421052631579
"DF1",0.2,1,0,0,0,0,1,0,0,2,1310,0.00152671755725191,0.00152671755725191
"DF1",0.2,0,0,0,0,0,0,0,0,0,788,0,0
"DF1",0.2,1,0,0,0,0,0,2,1,4,815,0.0049079754601227,0.0049079754601227
"DF1",0.2,0,0,0,1,0,0,0,1,2,1732,0.00115473441108545,0.00115473441108545
"DF1",0.2,0,0,0,0,1,0,4,0,5,1018,0.00491159135559921,0.00491159135559921
"DF1",0.2,0,0,0,0,1,0,1,1,3,841,0.00356718192627824,0.00356718192627824
"DF1",0.2,0,2,0,3,2,4,6,2,19,3693,0.00514486867045762,0.00514486867045762
"DF1",0.2,0,0,0,1,2,1,0,0,4,2015,0.00198511166253102,0.00198511166253102
"DF1",0.2,4,15,4,0,44,10,28,34,139,660,0.210606060606061,0.210606060606061
"DF1",0.2,2,0,6,8,18,2,5,8,49,1193,0.0410729253981559,0.0410729253981559
"DF1",0.2,0,0,0,2,1,0,0,0,3,1288,0.00232919254658385,0.00232919254658385
"DF1",0.2,1,4,2,103,59,9,29,63,270,703,0.384068278805121,0.384068278805121
"DF1",0.2,6,5,5,50,33,9,33,1,142,1448,0.0980662983425414,0.0980662983425414
"DF1",0.2,0,0,0,1,0,1,0,0,2,736,0.00271739130434783,0.00271739130434783
"DF1",0.2,0,0,0,1,4,1,3,3,12,2647,0.00453343407631281,0.00453343407631281
"DF1",0.2,0,0,0,0,0,1,0,0,1,709,0.00141043723554302,0.00141043723554302
"DF1",0.2,0,0,0,1,3,0,2,1,7,1212,0.00577557755775578,0.00577557755775578
"DF1",0.2,4,17,3,115,66,39,32,50,326,1302,0.250384024577573,0.250384024577573
"DF1",0.2,1,1,1,57,10,1,11,10,92,717,0.128312412831241,0.128312412831241
"DF1",0.2,0,1,0,12,9,4,3,5,34,7571,0.00449082023510765,0.00449082023510765
"DF1",0.2,0,0,0,0,0,0,0,0,0,894,0,0
"DF1",0.2,0,0,0,1,0,0,1,2,4,2066,0.00193610842207164,0.00193610842207164
"DF1",0.2,0,0,0,0,0,0,1,0,1,840,0.00119047619047619,0.00119047619047619
"DF1",0.2,0,0,0,0,0,0,2,1,3,1087,0.00275988960441582,0.00275988960441582
"DF1",0.2,0,0,0,2,2,0,2,0,6,1284,0.00467289719626168,0.00467289719626168
"DF1",0.2,1,3,0,37,14,2,22,19,98,713,0.137447405329593,0.137447405329593
"DF1",0.2,7,10,9,0,235,53,171,48,533,1032,0.516472868217054,0.516472868217054
"DF1",0.2,0,0,0,1,0,0,0,0,1,727,0.00137551581843191,0.00137551581843191
"DF1",0.2,0,0,0,0,1,1,0,0,2,1146,0.00174520069808028,0.00174520069808028
"DF1",0.2,0,0,0,2,2,2,0,2,8,1472,0.00543478260869565,0.00543478260869565
"DF1",0.2,0,0,0,0,0,0,1,1,2,1950,0.00102564102564103,0.00102564102564103
"DF1",0.2,3,12,5,339,153,26,50,101,689,2337,0.29482242190843,0.29482242190843
"DF1",0.2,0,0,0,7,7,4,10,5,33,9675,0.00341085271317829,0.00341085271317829
"DF1",0.2,0,0,0,0,0,0,0,1,1,869,0.00115074798619102,0.00115074798619102
"DF1",0.2,1,0,0,3,2,0,1,3,10,1036,0.00965250965250965,0.00965250965250965
"DF1",0.2,1,0,0,2,2,0,2,4,11,2769,0.00397255326832792,0.00397255326832792
"DF1",0.2,0,3,1,9,14,6,3,14,50,856,0.058411214953271,0.058411214953271
"DF1",0.2,0,1,0,1,0,0,2,1,5,2165,0.0023094688221709,0.0023094688221709
"DF1",0.2,0,0,0,0,1,0,2,3,6,2076,0.00289017341040462,0.00289017341040462
"DF1",0.2,0,0,0,0,0,0,0,0,0,943,0,0
"DF1",0.2,2,9,2,878,107,29,57,52,1136,2100,0.540952380952381,0.540952380952381
"DF1",0.2,0,0,0,0,1,0,1,0,2,972,0.00205761316872428,0.00205761316872428
"DF1",0.2,5,7,11,145,86,40,57,66,417,1950,0.213846153846154,0.213846153846154
"DF1",0.2,0,0,0,1,0,0,1,1,3,1220,0.00245901639344262,0.00245901639344262
"DF1",0.2,0,1,1,4,4,2,6,6,24,3742,0.00641368252271513,0.00641368252271513
"DF1",0.2,0,0,0,1,0,1,0,0,2,1170,0.00170940170940171,0.00170940170940171
"DF1",0.2,1,0,0,0,0,0,0,0,1,826,0.00121065375302663,0.00121065375302663
"DF1",0.2,0,0,0,0,0,0,0,2,2,1152,0.00173611111111111,0.00173611111111111
"DF1",0.2,0,1,0,5,2,1,4,7,20,4025,0.00496894409937888,0.00496894409937888
"DF1",0.2,0,0,0,3,1,0,2,1,7,1350,0.00518518518518519,0.00518518518518519
"DF1",0.2,0,5,2,60,53,8,37,38,203,821,0.247259439707674,0.247259439707674
"DF1",0.2,0,0,0,2,1,0,0,2,5,1879,0.00266098988823842,0.00266098988823842
"DF1",0.2,0,0,0,0,0,0,0,0,0,1144,0,0
"DF1",0.2,0,0,0,0,0,1,0,0,1,1109,0.000901713255184851,0.000901713255184851
"DF1",0.2,0,3,0,5,0,3,5,4,20,785,0.0254777070063694,0.0254777070063694
"DF1",0.2,0,2,0,12,5,1,11,9,40,9762,0.00409752099979512,0.00409752099979512
"DF1",0.2,1,1,0,10,9,3,10,8,42,9098,0.00461639920861728,0.00461639920861728
"DF1",0.2,3,6,5,21,46,9,15,5,110,1008,0.109126984126984,0.109126984126984
"DF1",0.2,1,1,0,0,1,0,3,2,8,2859,0.00279818118223155,0.00279818118223155
"DF1",0.2,2,4,1,131,80,19,81,67,385,1151,0.334491746307559,0.334491746307559
"DF1",0.2,0,2,1,17,39,12,19,44,134,3771,0.0355343410236012,0.0355343410236012
"DF1",0.2,1,4,3,41,22,16,28,24,139,762,0.18241469816273,0.18241469816273
"DF1",0.2,0,0,0,0,0,0,0,0,0,875,0,0
"DF1",0.2,0,3,0,9,20,9,10,54,105,7119,0.0147492625368732,0.0147492625368732
"DF1",0.2,0,1,0,0,1,0,1,2,5,807,0.00619578686493185,0.00619578686493185
"DF1",0.2,0,0,0,0,0,0,1,1,2,984,0.00203252032520325,0.00203252032520325
"DF1",0.2,0,0,0,1,0,1,1,1,4,1095,0.00365296803652968,0.00365296803652968
"DF1",0.2,0,1,0,2,0,0,0,0,3,815,0.00368098159509202,0.00368098159509202
"DF1",0.2,0,2,0,16,11,2,2,4,37,1044,0.0354406130268199,0.0354406130268199
"DF1",0.2,0,0,0,1,0,0,0,0,1,1416,0.000706214689265537,0.000706214689265537
"DF1",0.2,0,0,0,3,0,1,3,0,7,2629,0.00266260935717003,0.00266260935717003
"DF1",0.2,0,1,0,0,1,0,0,0,2,736,0.00271739130434783,0.00271739130434783
"DF1",0.2,0,0,0,0,1,0,1,0,2,1798,0.00111234705228031,0.00111234705228031
"DF1",0.2,17,195,19,451,725,62,534,1404,3407,21245,0.160367145210638,0.160367145210638
"DF1",0.2,0,0,0,1,0,0,1,0,2,951,0.00210304942166141,0.00210304942166141
"DF1",0.2,0,0,0,0,1,0,1,0,2,1570,0.00127388535031847,0.00127388535031847
"DF1",0.2,0,0,0,3,1,0,0,1,5,2071,0.00241429261226461,0.00241429261226461
"DF1",0.2,3,4,1,40,128,4,4,21,205,1109,0.184851217312895,0.184851217312895
"DF1",0.2,0,0,0,3,5,1,2,1,12,2551,0.00470403763230106,0.00470403763230106
"DF1",0.2,0,0,0,0,0,0,0,0,0,1095,0,0
"DF1",0.2,0,0,0,4,0,0,0,0,4,1140,0.00350877192982456,0.00350877192982456
"DF1",0.2,0,0,0,0,1,0,1,0,2,1097,0.00182315405651778,0.00182315405651778
"DF1",0.2,0,0,0,1,0,0,0,0,1,806,0.00124069478908189,0.00124069478908189
"DF1",0.2,0,0,0,0,0,0,0,0,0,621,0,0
"DF1",0.2,0,0,0,2,2,0,1,1,6,1152,0.00520833333333333,0.00520833333333333
"DF1",0.2,0,0,0,0,1,1,1,2,5,2252,0.0022202486678508,0.0022202486678508
"DF1",0.2,0,0,0,1,1,1,1,0,4,1716,0.00233100233100233,0.00233100233100233
"DF1",0.2,0,0,0,1,2,0,0,0,3,656,0.00457317073170732,0.00457317073170732
"DF1",0.2,0,0,0,4,4,1,8,9,26,9826,0.0026460411154081,0.0026460411154081
"DF1",0.2,0,0,0,0,1,0,1,1,3,908,0.00330396475770925,0.00330396475770925
"DF1",0.2,0,0,0,0,0,0,0,2,2,612,0.00326797385620915,0.00326797385620915
"DF1",0.2,0,0,0,7,7,5,7,6,32,5626,0.00568787771062922,0.00568787771062922
"DF1",0.2,1,0,0,1,0,0,1,0,3,791,0.00379266750948167,0.00379266750948167
"DF1",0.2,0,0,0,0,1,0,0,1,2,737,0.00271370420624152,0.00271370420624152
"DF1",0.2,0,0,0,0,1,0,1,2,4,1749,0.00228702115494568,0.00228702115494568
"DF1",0.2,31,43,30,519,299,224,375,478,1999,9806,0.203854782786049,0.203854782786049
"DF1",0.2,2,10,3,297,119,38,58,102,629,1975,0.318481012658228,0.318481012658228
"DF1",0.2,0,4,2,9,14,5,13,11,58,1268,0.0457413249211356,0.0457413249211356
"DF1",0.2,0,6,1,47,23,6,33,21,137,815,0.168098159509202,0.168098159509202
"DF1",0.2,0,0,0,0,2,0,0,0,2,968,0.00206611570247934,0.00206611570247934
"DF1",0.2,0,0,0,0,0,0,1,0,1,1318,0.000758725341426404,0.000758725341426404
"DF1",0.2,0,0,0,1,0,0,0,0,1,771,0.0012970168612192,0.0012970168612192
"DF1",0.2,0,2,0,5,7,0,3,4,21,6423,0.00326950023353573,0.00326950023353573
"DF1",0.2,0,0,0,0,0,0,2,2,4,2167,0.00184586986617443,0.00184586986617443
"DF1",0.2,0,0,0,0,0,0,0,2,2,900,0.00222222222222222,0.00222222222222222
"DF1",0.2,0,0,0,0,2,1,0,1,4,621,0.00644122383252818,0.00644122383252818
"DF1",0.2,0,0,0,0,0,0,0,0,0,646,0,0
"DF1",0.2,0,0,0,2,0,1,1,1,5,1211,0.00412881915772089,0.00412881915772089
"DF1",0.2,0,0,0,2,0,0,0,1,3,1598,0.00187734668335419,0.00187734668335419
"DF1",0.2,0,0,0,0,2,1,1,0,4,1202,0.00332778702163062,0.00332778702163062
"DF1",0.2,0,0,0,5,5,1,2,5,18,2542,0.00708103855232101,0.00708103855232101
"DF1",0.2,0,0,0,0,0,0,2,0,2,1229,0.0016273393002441,0.0016273393002441
"DF1",0.2,0,0,0,2,1,0,0,2,5,1481,0.00337609723160027,0.00337609723160027
"DF1",0.2,0,0,0,2,1,0,0,0,3,652,0.00460122699386503,0.00460122699386503
"DF1",0.2,0,3,1,122,46,8,31,32,243,1479,0.164300202839757,0.164300202839757
"DF1",0.2,0,0,0,1,2,0,0,0,3,1335,0.00224719101123596,0.00224719101123596
"DF1",0.2,0,1,1,2,0,1,1,2,8,1581,0.00506008855154965,0.00506008855154965
"DF1",0.2,0,0,0,0,0,0,1,0,1,821,0.00121802679658952,0.00121802679658952
"DF1",0.2,0,0,0,0,0,0,0,0,0,852,0,0
"DF1",0.2,0,0,0,0,0,1,0,3,4,1103,0.00362647325475975,0.00362647325475975
"DF1",0.2,0,1,0,6,4,1,5,5,22,5890,0.00373514431239389,0.00373514431239389
"DF1",0.2,0,2,0,5,2,5,6,7,27,6755,0.00399703923019985,0.00399703923019985
"DF1",0.2,0,0,0,1,0,1,1,3,6,1310,0.00458015267175573,0.00458015267175573
"DF1",0.2,0,0,0,1,1,0,1,0,3,798,0.0037593984962406,0.0037593984962406
"DF1",0.2,2,23,1,36,20,9,22,11,124,1103,0.112420670897552,0.112420670897552
"DF1",0.2,1,2,0,4,2,1,7,6,23,6311,0.00364443035968943,0.00364443035968943
"DF1",0.2,1,4,2,46,28,2,14,26,123,654,0.188073394495413,0.188073394495413
"DF1",0.2,1,0,0,0,1,0,0,0,2,1041,0.00192122958693564,0.00192122958693564
"DF1",0.2,0,0,0,3,0,2,0,4,9,2650,0.00339622641509434,0.00339622641509434
"DF1",0.2,0,0,0,0,0,0,0,1,1,1198,0.000834724540901503,0.000834724540901503
"DF1",0.2,4,8,4,284,139,6,215,177,837,3476,0.240794016110472,0.240794016110472
"DF1",0.2,0,0,0,0,0,0,1,1,2,1468,0.00136239782016349,0.00136239782016349
"DF1",0.2,0,1,0,2,2,0,4,1,10,2432,0.00411184210526316,0.00411184210526316
"DF1",0.2,0,3,1,26,22,7,22,15,96,26299,0.00365032890984448,0.00365032890984448
"DF1",0.2,14,14,27,46,67,42,113,19,342,1304,0.262269938650307,0.262269938650307
"DF1",0.2,0,0,0,2,2,1,0,2,7,1781,0.00393037619314992,0.00393037619314992
"DF1",0.2,0,1,0,17,7,2,3,3,33,861,0.0383275261324042,0.0383275261324042
"DF1",0.2,0,0,0,0,1,0,1,0,2,812,0.00246305418719212,0.00246305418719212
"DF1",0.2,3,7,6,83,49,47,58,85,338,2321,0.145626884963378,0.145626884963378
"DF1",0.2,0,0,0,1,0,0,0,0,1,768,0.00130208333333333,0.00130208333333333
"DF1",0.2,0,0,0,2,0,0,2,1,5,995,0.0050251256281407,0.0050251256281407
"DF1",0.2,0,0,0,0,0,0,0,1,1,794,0.00125944584382872,0.00125944584382872
"DF1",0.2,0,1,0,1,1,2,3,3,11,2156,0.00510204081632653,0.00510204081632653
"DF1",0.2,0,1,0,5,7,0,2,3,18,6000,0.003,0.003
"DF1",0.2,0,0,0,0,2,1,0,1,4,1346,0.00297176820208024,0.00297176820208024
"DF1",0.2,0,0,0,1,1,0,0,0,2,1217,0.00164338537387017,0.00164338537387017
"DF1",0.2,0,0,0,0,2,0,3,2,7,3317,0.00211034066927947,0.00211034066927947
"DF1",0.2,1,0,0,1,0,0,0,1,3,1354,0.00221565731166913,0.00221565731166913
"DF1",0.2,0,0,0,0,0,1,0,3,4,759,0.00527009222661397,0.00527009222661397
"DF1",0.2,0,1,0,1,1,0,0,0,3,637,0.00470957613814757,0.00470957613814757
"DF1",0.2,0,2,0,12,12,5,4,14,49,11415,0.00429259745948314,0.00429259745948314
"DF1",0.2,5,5,7,61,19,1,0,6,104,766,0.135770234986945,0.135770234986945
"DF1",0.2,4,3,3,65,32,0,36,45,188,859,0.218859138533178,0.218859138533178
"DF1",0.2,0,0,0,1,1,0,1,0,3,1855,0.00161725067385445,0.00161725067385445
"DF1",0.2,0,0,0,5,0,1,0,0,6,1284,0.00467289719626168,0.00467289719626168
"DF1",0.2,0,0,0,0,0,0,2,2,4,2276,0.00175746924428822,0.00175746924428822
"DF1",0.2,0,13,1,28,11,1,3,11,68,3041,0.0223610654390003,0.0223610654390003
"DF1",0.2,0,0,0,1,1,0,1,1,4,1480,0.0027027027027027,0.0027027027027027
"DF1",0.2,0,0,0,7,2,3,5,9,26,3791,0.00685834872065418,0.00685834872065418
"DF1",0.2,0,0,1,3,4,1,3,4,16,4479,0.00357222594329091,0.00357222594329091
"DF1",0.2,0,0,0,0,0,0,0,0,0,642,0,0
"DF1",0.2,0,0,0,1,1,0,0,0,2,1133,0.00176522506619594,0.00176522506619594
"DF1",0.2,0,0,1,4,2,0,3,0,10,4286,0.00233317778814746,0.00233317778814746
"DF1",0.2,0,1,0,16,17,6,10,18,68,18155,0.00374552464885706,0.00374552464885706
"DF1",0.2,10,59,25,413,498,199,388,511,2103,9761,0.215449236758529,0.215449236758529
"DF1",0.2,0,0,0,0,1,0,2,1,4,1213,0.00329760923330585,0.00329760923330585
"DF1",0.2,2,0,0,18,14,0,1,3,38,1249,0.0304243394715773,0.0304243394715773
"DF1",0.2,0,0,0,0,0,0,0,0,0,616,0,0
"DF1",0.2,0,0,0,0,0,0,0,1,1,900,0.00111111111111111,0.00111111111111111
"DF1",0.2,0,0,0,2,2,0,0,0,4,2082,0.00192122958693564,0.00192122958693564
"DF1",0.2,1,0,0,0,1,1,1,3,7,3252,0.00215252152521525,0.00215252152521525
"DF1",0.2,0,0,0,0,0,0,0,1,1,665,0.00150375939849624,0.00150375939849624
"DF1",0.2,0,0,0,3,5,2,10,2,22,4717,0.00466398134407462,0.00466398134407462
"DF1",0.2,0,0,0,0,1,2,1,4,8,1775,0.00450704225352113,0.00450704225352113
"DF1",0.2,0,0,0,0,1,1,1,1,4,1016,0.00393700787401575,0.00393700787401575
"DF1",0.2,0,0,0,4,8,1,0,3,16,1542,0.0103761348897536,0.0103761348897536
"DF1",0.2,0,0,0,1,0,0,1,1,3,1034,0.00290135396518375,0.00290135396518375
"DF1",0.2,0,0,0,1,0,0,0,1,2,1015,0.00197044334975369,0.00197044334975369
"DF1",0.2,0,0,0,0,0,1,1,1,3,1010,0.00297029702970297,0.00297029702970297
"DF1",0.2,2,6,1,78,12,6,24,23,152,1318,0.115326251896813,0.115326251896813
"DF1",0.2,0,0,0,4,3,1,3,2,13,1136,0.011443661971831,0.011443661971831
"DF1",0.2,4,19,0,1,121,0,0,53,198,2884,0.0686546463245492,0.0686546463245492
"DF1",0.2,0,0,0,0,1,1,0,1,3,971,0.00308959835221421,0.00308959835221421
"DF1",0.2,0,0,0,1,0,0,0,0,1,1073,0.000931966449207828,0.000931966449207828
"DF1",0.2,0,0,0,0,0,0,5,0,5,1015,0.00492610837438424,0.00492610837438424
"DF1",0.2,0,0,0,0,0,0,0,0,0,801,0,0
"DF1",0.2,0,0,0,0,0,0,1,1,2,1079,0.00185356811862836,0.00185356811862836
"DF1",0.2,0,0,0,0,1,0,0,2,3,1164,0.00257731958762887,0.00257731958762887
"DF1",0.2,0,0,0,0,0,0,1,0,1,1002,0.000998003992015968,0.000998003992015968
"DF1",0.2,2,6,3,149,62,7,22,62,313,1059,0.295561850802644,0.295561850802644
"DF1",0.2,0,0,0,3,5,0,0,7,15,721,0.0208044382801664,0.0208044382801664
"DF1",0.2,2,15,4,136,51,45,86,87,426,6930,0.0614718614718615,0.0614718614718615
"DF1",0.2,0,0,0,0,1,1,3,0,5,1177,0.00424808836023789,0.00424808836023789
"DF1",0.2,0,0,0,0,1,0,2,3,6,1571,0.00381922342457034,0.00381922342457034
"DF1",0.2,0,0,0,0,0,0,0,0,0,844,0,0
"DF1",0.2,0,0,0,0,0,0,0,0,0,1237,0,0
"DF1",0.2,0,1,0,0,1,0,0,1,3,730,0.00410958904109589,0.00410958904109589
"DF1",0.2,0,0,1,0,0,0,0,0,1,648,0.00154320987654321,0.00154320987654321
"DF1",0.2,0,0,0,1,2,2,0,1,6,1139,0.00526777875329236,0.00526777875329236
"DF1",0.2,0,1,1,8,4,4,5,12,35,5959,0.00587346870280248,0.00587346870280248
"DF1",0.2,0,0,0,2,3,1,0,1,7,2940,0.00238095238095238,0.00238095238095238
"DF1",0.2,0,0,0,0,0,1,1,1,3,1443,0.00207900207900208,0.00207900207900208
"DF1",0.2,1,1,7,36,19,11,22,22,119,1547,0.0769230769230769,0.0769230769230769
"DF1",0.2,0,1,1,2,1,0,0,0,5,2061,0.00242600679281902,0.00242600679281902
"DF1",0.2,0,0,0,0,1,0,1,0,2,675,0.00296296296296296,0.00296296296296296
"DF1",0.2,0,7,3,111,52,23,74,64,334,1525,0.219016393442623,0.219016393442623
"DF1",0.2,0,0,0,0,1,1,0,1,3,1462,0.00205198358413133,0.00205198358413133
"DF1",0.2,0,0,0,0,2,1,0,2,5,777,0.00643500643500643,0.00643500643500643
"DF1",0.2,0,0,0,1,0,0,1,2,4,718,0.00557103064066852,0.00557103064066852
"DF1",0.2,0,0,0,0,0,0,0,1,1,1370,0.00072992700729927,0.00072992700729927
"DF1",0.2,0,1,0,4,0,2,0,2,9,1989,0.00452488687782805,0.00452488687782805
"DF1",0.2,0,0,0,1,0,0,0,0,1,681,0.00146842878120411,0.00146842878120411
"DF1",0.2,2,6,2,39,29,21,31,41,171,1281,0.133489461358314,0.133489461358314
"DF1",0.2,0,1,0,0,8,0,3,3,15,3579,0.00419111483654652,0.00419111483654652
"DF1",0.2,1,0,0,2,4,0,2,1,10,2557,0.00391083300743058,0.00391083300743058
"DF1",0.2,0,0,0,2,0,0,2,0,4,2390,0.00167364016736402,0.00167364016736402
"DF1",0.2,0,1,1,6,10,2,5,3,28,1132,0.0247349823321555,0.0247349823321555
"DF1",0.2,10,8,15,138,103,63,45,123,505,3272,0.154339853300733,0.154339853300733
"DF1",0.2,0,0,0,0,0,1,0,0,1,955,0.00104712041884817,0.00104712041884817
"DF1",0.2,0,0,0,0,1,0,1,0,2,859,0.00232828870779977,0.00232828870779977
"DF1",0.2,0,0,0,0,1,0,1,2,4,1794,0.00222965440356745,0.00222965440356745
"DF1",0.2,0,0,0,1,2,0,0,0,3,1470,0.00204081632653061,0.00204081632653061
"DF1",0.2,1,5,5,24,16,9,17,32,109,814,0.133906633906634,0.133906633906634
"DF1",0.2,0,0,0,0,2,0,0,0,2,957,0.00208986415882968,0.00208986415882968
"DF1",0.2,49,33,12,1,277,79,2,2,455,2035,0.223587223587224,0.223587223587224
"DF1",0.2,0,2,1,3,7,1,1,6,21,1068,0.0196629213483146,0.0196629213483146
"DF1",0.2,0,0,0,0,0,0,1,0,1,691,0.00144717800289436,0.00144717800289436
"DF1",0.2,0,2,1,99,20,3,18,20,163,888,0.183558558558559,0.183558558558559
"DF1",0.2,2,5,1,0,85,15,89,45,242,997,0.242728184553661,0.242728184553661
"DF1",0.2,0,0,0,2,2,0,2,0,6,1018,0.00589390962671906,0.00589390962671906
"DF1",0.2,0,0,0,1,1,0,0,2,4,1004,0.00398406374501992,0.00398406374501992
"DF1",0.2,0,0,1,0,1,1,2,1,6,1256,0.00477707006369427,0.00477707006369427
"DF1",0.2,0,0,0,0,0,0,1,2,3,1025,0.00292682926829268,0.00292682926829268
"DF1",0.2,0,0,0,1,0,1,1,1,4,1694,0.00236127508854782,0.00236127508854782
"DF1",0.2,0,0,0,1,2,0,0,1,4,659,0.00606980273141123,0.00606980273141123
"DF1",0.2,1,5,3,33,11,7,12,0,72,1026,0.0701754385964912,0.0701754385964912
"DF1",0.2,6,12,11,704,220,57,106,191,1307,2689,0.486054295277055,0.486054295277055
"DF1",0.2,0,0,1,1,1,1,0,1,5,762,0.00656167979002625,0.00656167979002625
"DF1",0.2,0,0,0,2,1,0,0,0,3,1010,0.00297029702970297,0.00297029702970297
"DF1",0.2,0,0,1,13,5,1,2,8,30,5588,0.00536864710093057,0.00536864710093057
"DF1",0.2,0,0,0,2,0,0,0,0,2,827,0.00241837968561064,0.00241837968561064
"DF1",0.2,1,4,0,8,23,0,13,1,50,1173,0.0426257459505541,0.0426257459505541
"DF1",0.2,0,1,0,1,3,1,3,3,12,724,0.0165745856353591,0.0165745856353591
"DF1",0.2,0,0,0,0,0,0,1,0,1,805,0.00124223602484472,0.00124223602484472
"DF1",0.2,0,0,0,1,0,0,0,0,1,673,0.00148588410104012,0.00148588410104012
"DF1",0.2,0,0,0,0,2,1,0,1,4,1135,0.00352422907488987,0.00352422907488987
"DF1",0.2,0,0,0,2,1,1,1,3,8,3242,0.00246761258482418,0.00246761258482418
"DF1",0.2,1,3,5,153,99,41,70,92,464,1636,0.28361858190709,0.28361858190709
"DF1",0.2,0,0,0,3,0,1,0,0,4,844,0.004739336492891,0.004739336492891
"DF1",0.2,0,0,0,0,0,0,0,1,1,1336,0.000748502994011976,0.000748502994011976
"DF1",0.2,0,0,0,3,0,1,0,1,5,766,0.00652741514360313,0.00652741514360313
"DF1",0.2,0,0,0,1,1,0,0,0,2,1110,0.0018018018018018,0.0018018018018018
"DF1",0.2,0,0,1,2,0,0,0,2,5,1203,0.00415627597672485,0.00415627597672485
"DF1",0.2,0,1,0,1,4,0,2,1,9,913,0.00985761226725082,0.00985761226725082
"DF1",0.2,0,0,0,5,0,0,1,0,6,729,0.00823045267489712,0.00823045267489712
"DF1",0.2,1,0,0,0,1,0,0,1,3,962,0.00311850311850312,0.00311850311850312
"DF1",0.2,0,0,0,0,2,0,3,0,5,1774,0.0028184892897407,0.0028184892897407
"DF1",0.2,0,0,0,0,1,0,0,1,2,662,0.00302114803625378,0.00302114803625378
"DF1",0.2,0,0,0,2,4,0,3,1,10,3048,0.00328083989501312,0.00328083989501312
"DF1",0.2,0,0,1,1,0,0,0,0,2,698,0.00286532951289398,0.00286532951289398
"DF1",0.2,0,0,3,2,2,0,2,3,12,4316,0.00278035217794254,0.00278035217794254
"DF1",0.2,0,1,0,0,0,0,2,0,3,1227,0.00244498777506112,0.00244498777506112
"DF1",0.2,0,2,1,7,9,2,3,3,27,9614,0.00280840441023507,0.00280840441023507
"DF1",0.2,0,0,0,1,0,0,0,0,1,1015,0.000985221674876847,0.000985221674876847
"DF1",0.2,0,1,0,8,12,2,4,9,36,10311,0.00349141693337213,0.00349141693337213
"DF1",0.2,1,6,1,10,34,1,7,7,67,2751,0.0243547800799709,0.0243547800799709
"DF1",0.2,0,0,0,4,1,1,1,1,8,1885,0.00424403183023873,0.00424403183023873
"DF1",0.2,2,4,4,44,56,13,9,5,137,1498,0.0914552736982644,0.0914552736982644
"DF1",0.2,0,0,0,2,1,0,1,0,4,646,0.00619195046439629,0.00619195046439629
"DF1",0.2,0,0,0,1,0,0,1,0,2,1689,0.00118413262285376,0.00118413262285376
